exp_moment,animal_ID,model,history_len,config_name,repeat_idx,total_reward,n_actions,timestamp,seed,hpo_config
260201-212331,033,DQN,0,ego,0,42.0,294,2026-03-17T03:00:01.537372,86218,high_lr
260201-212331,033,DQN,0,ego,1,137.0,294,2026-03-17T03:00:01.810001,86219,high_lr
260201-212331,033,DQN,0,ego,2,41.0,294,2026-03-17T03:00:02.061381,86220,high_lr
260201-212331,033,DQN,0,ego,3,68.0,294,2026-03-17T03:00:02.324299,86221,high_lr
260201-212331,033,DQN,0,ego,4,72.0,294,2026-03-17T03:00:02.578920,86222,high_lr
260202-202543,033,DQN,0,ego,0,42.0,236,2026-03-17T03:00:02.797959,86218,high_lr
260202-202543,033,DQN,0,ego,1,84.0,236,2026-03-17T03:00:03.029835,86219,high_lr
260202-202543,033,DQN,0,ego,2,34.0,236,2026-03-17T03:00:03.250669,86220,high_lr
260202-202543,033,DQN,0,ego,3,40.0,236,2026-03-17T03:00:03.476855,86221,high_lr
260202-202543,033,DQN,0,ego,4,69.0,236,2026-03-17T03:00:03.696498,86222,high_lr
260203-171228,033,DQN,0,ego,0,42.0,255,2026-03-17T03:00:03.926977,86218,high_lr
260203-171228,033,DQN,0,ego,1,102.0,255,2026-03-17T03:00:04.182805,86219,high_lr
260203-171228,033,DQN,0,ego,2,34.0,255,2026-03-17T03:00:04.418144,86220,high_lr
260203-171228,033,DQN,0,ego,3,50.0,255,2026-03-17T03:00:04.648881,86221,high_lr
260203-171228,033,DQN,0,ego,4,69.0,255,2026-03-17T03:00:04.880283,86222,high_lr
260204-193925,033,DQN,0,ego,0,17.0,151,2026-03-17T03:00:05.035448,86218,high_lr
260204-193925,033,DQN,0,ego,1,23.0,151,2026-03-17T03:00:05.220398,86219,high_lr
260204-193925,033,DQN,0,ego,2,34.0,151,2026-03-17T03:00:05.384650,86220,high_lr
260204-193925,033,DQN,0,ego,3,15.0,151,2026-03-17T03:00:05.547751,86221,high_lr
260204-193925,033,DQN,0,ego,4,50.0,151,2026-03-17T03:00:05.719574,86222,high_lr
260205-191855,033,DQN,0,ego,0,12.0,127,2026-03-17T03:00:05.856782,86218,high_lr
260205-191855,033,DQN,0,ego,1,14.0,127,2026-03-17T03:00:06.007589,86219,high_lr
260205-191855,033,DQN,0,ego,2,34.0,127,2026-03-17T03:00:06.154636,86220,high_lr
260205-191855,033,DQN,0,ego,3,13.0,127,2026-03-17T03:00:06.307698,86221,high_lr
260205-191855,033,DQN,0,ego,4,50.0,127,2026-03-17T03:00:06.461030,86222,high_lr
260206-144834,033,DQN,0,ego,0,66.0,518,2026-03-17T03:00:06.879289,86218,high_lr
260206-144834,033,DQN,0,ego,1,330.0,518,2026-03-17T03:00:07.300151,86219,high_lr
260206-144834,033,DQN,0,ego,2,89.0,518,2026-03-17T03:00:07.721971,86220,high_lr
260206-144834,033,DQN,0,ego,3,167.0,518,2026-03-17T03:00:08.144214,86221,high_lr
260206-144834,033,DQN,0,ego,4,165.0,518,2026-03-17T03:00:08.542551,86222,high_lr
260208-145358,033,DQN,0,ego,0,42.0,234,2026-03-17T03:00:08.760184,86218,high_lr
260208-145358,033,DQN,0,ego,1,82.0,234,2026-03-17T03:00:08.995156,86219,high_lr
260208-145358,033,DQN,0,ego,2,34.0,234,2026-03-17T03:00:09.212568,86220,high_lr
260208-145358,033,DQN,0,ego,3,38.0,234,2026-03-17T03:00:09.433880,86221,high_lr
260208-145358,033,DQN,0,ego,4,69.0,234,2026-03-17T03:00:09.646517,86222,high_lr
260209-143612,033,DQN,0,ego,0,39.0,223,2026-03-17T03:00:09.859932,86218,high_lr
260209-143612,033,DQN,0,ego,1,72.0,223,2026-03-17T03:00:10.090042,86219,high_lr
260209-143612,033,DQN,0,ego,2,34.0,223,2026-03-17T03:00:10.303840,86220,high_lr
260209-143612,033,DQN,0,ego,3,28.0,223,2026-03-17T03:00:10.515078,86221,high_lr
260209-143612,033,DQN,0,ego,4,69.0,223,2026-03-17T03:00:10.727749,86222,high_lr
260210-142932,033,DQN,0,ego,0,42.0,236,2026-03-17T03:00:10.951406,86218,high_lr
260210-142932,033,DQN,0,ego,1,84.0,236,2026-03-17T03:00:11.193997,86219,high_lr
260210-142932,033,DQN,0,ego,2,34.0,236,2026-03-17T03:00:11.411101,86220,high_lr
260210-142932,033,DQN,0,ego,3,40.0,236,2026-03-17T03:00:11.628750,86221,high_lr
260210-142932,033,DQN,0,ego,4,69.0,236,2026-03-17T03:00:11.854422,86222,high_lr
260211-143636,033,DQN,0,ego,0,42.0,283,2026-03-17T03:00:12.103101,86218,high_lr
260211-143636,033,DQN,0,ego,1,127.0,283,2026-03-17T03:00:12.375907,86219,high_lr
260211-143636,033,DQN,0,ego,2,40.0,283,2026-03-17T03:00:12.629600,86220,high_lr
260211-143636,033,DQN,0,ego,3,67.0,283,2026-03-17T03:00:12.886830,86221,high_lr
260211-143636,033,DQN,0,ego,4,69.0,283,2026-03-17T03:00:13.137414,86222,high_lr
260213-001923,033,DQN,0,ego,0,42.0,250,2026-03-17T03:00:13.359141,86218,high_lr
260213-001923,033,DQN,0,ego,1,98.0,250,2026-03-17T03:00:13.604976,86219,high_lr
260213-001923,033,DQN,0,ego,2,34.0,250,2026-03-17T03:00:13.839906,86220,high_lr
260213-001923,033,DQN,0,ego,3,47.0,250,2026-03-17T03:00:14.072595,86221,high_lr
260213-001923,033,DQN,0,ego,4,69.0,250,2026-03-17T03:00:14.300525,86222,high_lr
260213-223917,033,DQN,0,ego,0,42.0,257,2026-03-17T03:00:14.536115,86218,high_lr
260213-223917,033,DQN,0,ego,1,103.0,257,2026-03-17T03:00:14.782229,86219,high_lr
260213-223917,033,DQN,0,ego,2,34.0,257,2026-03-17T03:00:15.014405,86220,high_lr
260213-223917,033,DQN,0,ego,3,50.0,257,2026-03-17T03:00:15.253318,86221,high_lr
260213-223917,033,DQN,0,ego,4,69.0,257,2026-03-17T03:00:15.486699,86222,high_lr
260216-230300,033,DQN,0,ego,0,42.0,270,2026-03-17T03:00:15.726271,86218,high_lr
260216-230300,033,DQN,0,ego,1,116.0,270,2026-03-17T03:00:15.978667,86219,high_lr
260216-230300,033,DQN,0,ego,2,40.0,270,2026-03-17T03:00:16.226592,86220,high_lr
260216-230300,033,DQN,0,ego,3,61.0,270,2026-03-17T03:00:16.474627,86221,high_lr
260216-230300,033,DQN,0,ego,4,69.0,270,2026-03-17T03:00:16.715100,86222,high_lr
260217-193501,033,DQN,0,ego,0,42.0,242,2026-03-17T03:00:16.943283,86218,high_lr
260217-193501,033,DQN,0,ego,1,90.0,242,2026-03-17T03:00:17.176583,86219,high_lr
260217-193501,033,DQN,0,ego,2,34.0,242,2026-03-17T03:00:17.414861,86220,high_lr
260217-193501,033,DQN,0,ego,3,43.0,242,2026-03-17T03:00:17.630110,86221,high_lr
260217-193501,033,DQN,0,ego,4,69.0,242,2026-03-17T03:00:17.861113,86222,high_lr
260218-180723,033,DQN,0,ego,0,9.0,291,2026-03-17T03:00:18.153543,86218,high_lr
260218-180723,033,DQN,0,ego,1,78.0,291,2026-03-17T03:00:18.418634,86219,high_lr
260218-180723,033,DQN,0,ego,2,8.0,291,2026-03-17T03:00:18.689214,86220,high_lr
260218-180723,033,DQN,0,ego,3,32.0,291,2026-03-17T03:00:18.942746,86221,high_lr
260218-180723,033,DQN,0,ego,4,88.0,291,2026-03-17T03:00:19.198735,86222,high_lr
260219-233757,033,DQN,0,ego,0,8.0,175,2026-03-17T03:00:19.387178,86218,high_lr
260219-233757,033,DQN,0,ego,1,39.0,175,2026-03-17T03:00:19.570796,86219,high_lr
260219-233757,033,DQN,0,ego,2,8.0,175,2026-03-17T03:00:19.749510,86220,high_lr
260219-233757,033,DQN,0,ego,3,21.0,175,2026-03-17T03:00:19.935234,86221,high_lr
260219-233757,033,DQN,0,ego,4,38.0,175,2026-03-17T03:00:20.115020,86222,high_lr
260220-185055,033,DQN,0,ego,0,9.0,246,2026-03-17T03:00:20.364048,86218,high_lr
260220-185055,033,DQN,0,ego,1,55.0,246,2026-03-17T03:00:20.599887,86219,high_lr
260220-185055,033,DQN,0,ego,2,8.0,246,2026-03-17T03:00:20.841792,86220,high_lr
260220-185055,033,DQN,0,ego,3,24.0,246,2026-03-17T03:00:21.068708,86221,high_lr
260220-185055,033,DQN,0,ego,4,69.0,246,2026-03-17T03:00:21.294404,86222,high_lr
260222-190726,033,DQN,0,ego,0,8.0,151,2026-03-17T03:00:21.468638,86218,high_lr
260222-190726,033,DQN,0,ego,1,33.0,151,2026-03-17T03:00:21.641226,86219,high_lr
260222-190726,033,DQN,0,ego,2,8.0,151,2026-03-17T03:00:21.797606,86220,high_lr
260222-190726,033,DQN,0,ego,3,21.0,151,2026-03-17T03:00:21.965503,86221,high_lr
260222-190726,033,DQN,0,ego,4,28.0,151,2026-03-17T03:00:22.136789,86222,high_lr
260223-191545,033,DQN,0,ego,0,8.0,131,2026-03-17T03:00:22.297461,86218,high_lr
260223-191545,033,DQN,0,ego,1,22.0,131,2026-03-17T03:00:22.457690,86219,high_lr
260223-191545,033,DQN,0,ego,2,8.0,131,2026-03-17T03:00:22.604894,86220,high_lr
260223-191545,033,DQN,0,ego,3,13.0,131,2026-03-17T03:00:22.761029,86221,high_lr
260223-191545,033,DQN,0,ego,4,28.0,131,2026-03-17T03:00:22.916047,86222,high_lr
260124-225237,033,DQN,0,ego,0,83.0,258,2026-03-17T03:00:23.521594,88973,soft_update
260124-225237,033,DQN,0,ego,1,112.0,258,2026-03-17T03:00:24.110479,88974,soft_update
260124-225237,033,DQN,0,ego,2,56.0,258,2026-03-17T03:00:24.696725,88975,soft_update
260124-225237,033,DQN,0,ego,3,56.0,258,2026-03-17T03:00:25.241731,88976,soft_update
260124-225237,033,DQN,0,ego,4,73.0,258,2026-03-17T03:00:25.800138,88977,soft_update
260123-141609,033,DQN,0,ego,0,23.0,98,2026-03-17T03:00:26.078094,88973,soft_update
260123-141609,033,DQN,0,ego,1,33.0,98,2026-03-17T03:00:26.371134,88974,soft_update
260123-141609,033,DQN,0,ego,2,26.0,98,2026-03-17T03:00:26.666753,88975,soft_update
260123-141609,033,DQN,0,ego,3,46.0,98,2026-03-17T03:00:26.936276,88976,soft_update
260123-141609,033,DQN,0,ego,4,14.0,98,2026-03-17T03:00:27.202695,88977,soft_update
260121-174047,033,DQN,0,ego,0,22.0,157,2026-03-17T03:00:27.555201,88973,soft_update
260121-174047,033,DQN,0,ego,1,32.0,157,2026-03-17T03:00:27.940446,88974,soft_update
260121-174047,033,DQN,0,ego,2,48.0,157,2026-03-17T03:00:28.353415,88975,soft_update
260121-174047,033,DQN,0,ego,3,41.0,157,2026-03-17T03:00:28.760061,88976,soft_update
260121-174047,033,DQN,0,ego,4,13.0,157,2026-03-17T03:00:29.202370,88977,soft_update
260119-172108,033,DQN,0,ego,0,24.0,195,2026-03-17T03:00:29.625088,88973,soft_update
260119-172108,033,DQN,0,ego,1,34.0,195,2026-03-17T03:00:30.076371,88974,soft_update
260119-172108,033,DQN,0,ego,2,54.0,195,2026-03-17T03:00:30.567364,88975,soft_update
260119-172108,033,DQN,0,ego,3,42.0,195,2026-03-17T03:00:31.035002,88976,soft_update
260119-172108,033,DQN,0,ego,4,13.0,195,2026-03-17T03:00:31.559468,88977,soft_update
260117-175942,033,DQN,0,ego,0,22.0,135,2026-03-17T03:00:31.876311,88973,soft_update
260117-175942,033,DQN,0,ego,1,28.0,135,2026-03-17T03:00:32.227832,88974,soft_update
260117-175942,033,DQN,0,ego,2,47.0,135,2026-03-17T03:00:32.610665,88975,soft_update
260117-175942,033,DQN,0,ego,3,35.0,135,2026-03-17T03:00:32.968181,88976,soft_update
260117-175942,033,DQN,0,ego,4,13.0,135,2026-03-17T03:00:33.389461,88977,soft_update
260116-175247,033,DQN,0,ego,0,24.0,179,2026-03-17T03:00:33.789725,88973,soft_update
260116-175247,033,DQN,0,ego,1,34.0,179,2026-03-17T03:00:34.211414,88974,soft_update
260116-175247,033,DQN,0,ego,2,54.0,179,2026-03-17T03:00:34.671151,88975,soft_update
260116-175247,033,DQN,0,ego,3,41.0,179,2026-03-17T03:00:35.109078,88976,soft_update
260116-175247,033,DQN,0,ego,4,13.0,179,2026-03-17T03:00:35.594113,88977,soft_update
251231-172527,031,DQN,0,ego,0,22.0,121,2026-03-17T03:00:35.886858,88973,soft_update
251231-172527,031,DQN,0,ego,1,28.0,121,2026-03-17T03:00:36.208819,88974,soft_update
251231-172527,031,DQN,0,ego,2,43.0,121,2026-03-17T03:00:36.556986,88975,soft_update
251231-172527,031,DQN,0,ego,3,32.0,121,2026-03-17T03:00:36.898951,88976,soft_update
251231-172527,031,DQN,0,ego,4,13.0,121,2026-03-17T03:00:37.274352,88977,soft_update
251230-171810,031,DQN,0,ego,0,24.0,171,2026-03-17T03:00:37.655527,88973,soft_update
251230-171810,031,DQN,0,ego,1,34.0,171,2026-03-17T03:00:38.068203,88974,soft_update
251230-171810,031,DQN,0,ego,2,49.0,171,2026-03-17T03:00:38.514214,88975,soft_update
251230-171810,031,DQN,0,ego,3,41.0,171,2026-03-17T03:00:38.942247,88976,soft_update
251230-171810,031,DQN,0,ego,4,13.0,171,2026-03-17T03:00:39.415760,88977,soft_update
251229-180544,031,DQN,0,ego,0,25.0,318,2026-03-17T03:00:40.087880,88973,soft_update
251229-180544,031,DQN,0,ego,1,64.0,318,2026-03-17T03:00:40.754302,88974,soft_update
251229-180544,031,DQN,0,ego,2,83.0,318,2026-03-17T03:00:41.453851,88975,soft_update
251229-180544,031,DQN,0,ego,3,80.0,318,2026-03-17T03:00:42.145843,88976,soft_update
251229-180544,031,DQN,0,ego,4,28.0,318,2026-03-17T03:00:42.916977,88977,soft_update
251228-174043,031,DQN,0,ego,0,22.0,195,2026-03-17T03:00:43.413338,88973,soft_update
251228-174043,031,DQN,0,ego,1,20.0,195,2026-03-17T03:00:43.871437,88974,soft_update
251228-174043,031,DQN,0,ego,2,35.0,195,2026-03-17T03:00:44.329509,88975,soft_update
251228-174043,031,DQN,0,ego,3,42.0,195,2026-03-17T03:00:44.798248,88976,soft_update
251228-174043,031,DQN,0,ego,4,8.0,195,2026-03-17T03:00:45.352221,88977,soft_update
251227-174332,031,DQN,0,ego,0,27.0,247,2026-03-17T03:00:45.953100,88973,soft_update
251227-174332,031,DQN,0,ego,1,22.0,247,2026-03-17T03:00:46.501012,88974,soft_update
251227-174332,031,DQN,0,ego,2,35.0,247,2026-03-17T03:00:47.052477,88975,soft_update
251227-174332,031,DQN,0,ego,3,48.0,247,2026-03-17T03:00:47.623995,88976,soft_update
251227-174332,031,DQN,0,ego,4,8.0,247,2026-03-17T03:00:48.310389,88977,soft_update
251226-181307,031,DQN,0,ego,0,22.0,208,2026-03-17T03:00:48.831403,88973,soft_update
251226-181307,031,DQN,0,ego,1,20.0,208,2026-03-17T03:00:49.310363,88974,soft_update
251226-181307,031,DQN,0,ego,2,35.0,208,2026-03-17T03:00:49.800252,88975,soft_update
251226-181307,031,DQN,0,ego,3,42.0,208,2026-03-17T03:00:50.306778,88976,soft_update
251226-181307,031,DQN,0,ego,4,8.0,208,2026-03-17T03:00:50.899420,88977,soft_update
251225-181630,031,DQN,0,ego,0,22.0,178,2026-03-17T03:00:51.365820,88973,soft_update
251225-181630,031,DQN,0,ego,1,15.0,178,2026-03-17T03:00:51.785454,88974,soft_update
251225-181630,031,DQN,0,ego,2,22.0,178,2026-03-17T03:00:52.213133,88975,soft_update
251225-181630,031,DQN,0,ego,3,40.0,178,2026-03-17T03:00:52.627256,88976,soft_update
251225-181630,031,DQN,0,ego,4,8.0,178,2026-03-17T03:00:53.182019,88977,soft_update
251224-181729,031,DQN,0,ego,0,22.0,80,2026-03-17T03:00:53.472396,88973,soft_update
251224-181729,031,DQN,0,ego,1,8.0,80,2026-03-17T03:00:53.707198,88974,soft_update
251224-181729,031,DQN,0,ego,2,20.0,80,2026-03-17T03:00:53.959635,88975,soft_update
251224-181729,031,DQN,0,ego,3,20.0,80,2026-03-17T03:00:54.207680,88976,soft_update
251224-181729,031,DQN,0,ego,4,7.0,80,2026-03-17T03:00:54.514386,88977,soft_update
251222-194856,031,DQN,0,ego,0,22.0,212,2026-03-17T03:00:55.043138,88973,soft_update
251222-194856,031,DQN,0,ego,1,20.0,212,2026-03-17T03:00:55.525419,88974,soft_update
251222-194856,031,DQN,0,ego,2,35.0,212,2026-03-17T03:00:56.014113,88975,soft_update
251222-194856,031,DQN,0,ego,3,42.0,212,2026-03-17T03:00:56.530978,88976,soft_update
251222-194856,031,DQN,0,ego,4,8.0,212,2026-03-17T03:00:57.129051,88977,soft_update
251221-193410,031,DQN,0,ego,0,159.0,529,2026-03-17T03:00:58.250995,88973,soft_update
251221-193410,031,DQN,0,ego,1,117.0,529,2026-03-17T03:00:59.361080,88974,soft_update
251221-193410,031,DQN,0,ego,2,50.0,529,2026-03-17T03:01:00.414001,88975,soft_update
251221-193410,031,DQN,0,ego,3,139.0,529,2026-03-17T03:01:01.496736,88976,soft_update
251221-193410,031,DQN,0,ego,4,84.0,529,2026-03-17T03:01:02.780656,88977,soft_update
251220-165800,031,DQN,0,ego,0,251.0,695,2026-03-17T03:01:04.179067,88973,soft_update
251220-165800,031,DQN,0,ego,1,213.0,695,2026-03-17T03:01:05.568007,88974,soft_update
251220-165800,031,DQN,0,ego,2,63.0,695,2026-03-17T03:01:06.909316,88975,soft_update
251220-165800,031,DQN,0,ego,3,194.0,695,2026-03-17T03:01:08.296918,88976,soft_update
251220-165800,031,DQN,0,ego,4,170.0,695,2026-03-17T03:01:09.876756,88977,soft_update
251130-232218,031,DQN,0,ego,0,24.0,239,2026-03-17T03:01:10.445943,88973,soft_update
251130-232218,031,DQN,0,ego,1,20.0,239,2026-03-17T03:01:10.995501,88974,soft_update
251130-232218,031,DQN,0,ego,2,35.0,239,2026-03-17T03:01:11.536803,88975,soft_update
251130-232218,031,DQN,0,ego,3,46.0,239,2026-03-17T03:01:12.093821,88976,soft_update
251130-232218,031,DQN,0,ego,4,8.0,239,2026-03-17T03:01:12.810960,88977,soft_update
251130-134624,031,DQN,0,ego,0,41.0,270,2026-03-17T03:01:13.567026,88973,soft_update
251130-134624,031,DQN,0,ego,1,28.0,270,2026-03-17T03:01:14.278575,88974,soft_update
251130-134624,031,DQN,0,ego,2,35.0,270,2026-03-17T03:01:14.972519,88975,soft_update
251130-134624,031,DQN,0,ego,3,58.0,270,2026-03-17T03:01:15.682263,88976,soft_update
251130-134624,031,DQN,0,ego,4,12.0,270,2026-03-17T03:01:16.528107,88977,soft_update
251129-155326,031,DQN,0,ego,0,27.0,420,2026-03-17T03:01:17.515450,88973,soft_update
251129-155326,031,DQN,0,ego,1,109.0,420,2026-03-17T03:01:18.497017,88974,soft_update
251129-155326,031,DQN,0,ego,2,125.0,420,2026-03-17T03:01:19.504229,88975,soft_update
251129-155326,031,DQN,0,ego,3,122.0,420,2026-03-17T03:01:20.511962,88976,soft_update
251129-155326,031,DQN,0,ego,4,38.0,420,2026-03-17T03:01:21.618681,88977,soft_update
251128-125956,031,DQN,0,ego,0,25.0,271,2026-03-17T03:01:22.307517,88973,soft_update
251128-125956,031,DQN,0,ego,1,55.0,271,2026-03-17T03:01:22.981201,88974,soft_update
251128-125956,031,DQN,0,ego,2,78.0,271,2026-03-17T03:01:23.685100,88975,soft_update
251128-125956,031,DQN,0,ego,3,48.0,271,2026-03-17T03:01:24.376256,88976,soft_update
251128-125956,031,DQN,0,ego,4,14.0,271,2026-03-17T03:01:25.154191,88977,soft_update
251127-113857,031,DQN,0,ego,0,22.0,140,2026-03-17T03:01:25.538796,88973,soft_update
251127-113857,031,DQN,0,ego,1,28.0,140,2026-03-17T03:01:25.944537,88974,soft_update
251127-113857,031,DQN,0,ego,2,47.0,140,2026-03-17T03:01:26.389920,88975,soft_update
251127-113857,031,DQN,0,ego,3,39.0,140,2026-03-17T03:01:26.823312,88976,soft_update
251127-113857,031,DQN,0,ego,4,13.0,140,2026-03-17T03:01:27.305498,88977,soft_update
251126-135239,031,DQN,0,ego,0,25.0,317,2026-03-17T03:01:28.095501,88973,soft_update
251126-135239,031,DQN,0,ego,1,64.0,317,2026-03-17T03:01:28.872793,88974,soft_update
251126-135239,031,DQN,0,ego,2,83.0,317,2026-03-17T03:01:29.672819,88975,soft_update
251126-135239,031,DQN,0,ego,3,79.0,317,2026-03-17T03:01:30.474482,88976,soft_update
251126-135239,031,DQN,0,ego,4,28.0,317,2026-03-17T03:01:31.354806,88977,soft_update
251125-162636,031,DQN,0,ego,0,25.0,327,2026-03-17T03:01:32.065692,88973,soft_update
251125-162636,031,DQN,0,ego,1,70.0,327,2026-03-17T03:01:32.746279,88974,soft_update
251125-162636,031,DQN,0,ego,2,83.0,327,2026-03-17T03:01:33.460736,88975,soft_update
251125-162636,031,DQN,0,ego,3,84.0,327,2026-03-17T03:01:34.166119,88976,soft_update
251125-162636,031,DQN,0,ego,4,28.0,327,2026-03-17T03:01:34.958181,88977,soft_update
251124-164313,031,DQN,0,ego,0,25.0,306,2026-03-17T03:01:35.607512,88973,soft_update
251124-164313,031,DQN,0,ego,1,63.0,306,2026-03-17T03:01:36.249116,88974,soft_update
251124-164313,031,DQN,0,ego,2,83.0,306,2026-03-17T03:01:36.916392,88975,soft_update
251124-164313,031,DQN,0,ego,3,76.0,306,2026-03-17T03:01:37.580608,88976,soft_update
251124-164313,031,DQN,0,ego,4,22.0,306,2026-03-17T03:01:38.315088,88977,soft_update
251123-125720,031,DQN,0,ego,0,25.0,219,2026-03-17T03:01:38.797870,88973,soft_update
251123-125720,031,DQN,0,ego,1,48.0,219,2026-03-17T03:01:39.290954,88974,soft_update
251123-125720,031,DQN,0,ego,2,54.0,219,2026-03-17T03:01:39.810963,88975,soft_update
251123-125720,031,DQN,0,ego,3,46.0,219,2026-03-17T03:01:40.313919,88976,soft_update
251123-125720,031,DQN,0,ego,4,14.0,219,2026-03-17T03:01:40.896309,88977,soft_update
251122-140850,031,DQN,0,ego,0,22.0,156,2026-03-17T03:01:41.323362,88973,soft_update
251122-140850,031,DQN,0,ego,1,14.0,156,2026-03-17T03:01:41.691966,88974,soft_update
251122-140850,031,DQN,0,ego,2,22.0,156,2026-03-17T03:01:42.084149,88975,soft_update
251122-140850,031,DQN,0,ego,3,40.0,156,2026-03-17T03:01:42.463640,88976,soft_update
251122-140850,031,DQN,0,ego,4,8.0,156,2026-03-17T03:01:42.956612,88977,soft_update
251121-141557,031,DQN,0,ego,0,22.0,207,2026-03-17T03:01:43.470936,88973,soft_update
251121-141557,031,DQN,0,ego,1,20.0,207,2026-03-17T03:01:43.950777,88974,soft_update
251121-141557,031,DQN,0,ego,2,35.0,207,2026-03-17T03:01:44.421013,88975,soft_update
251121-141557,031,DQN,0,ego,3,42.0,207,2026-03-17T03:01:44.929662,88976,soft_update
251121-141557,031,DQN,0,ego,4,8.0,207,2026-03-17T03:01:45.529902,88977,soft_update
251120-132717,031,DQN,0,ego,0,25.0,296,2026-03-17T03:01:46.166580,88973,soft_update
251120-132717,031,DQN,0,ego,1,55.0,296,2026-03-17T03:01:46.795137,88974,soft_update
251120-132717,031,DQN,0,ego,2,83.0,296,2026-03-17T03:01:47.458123,88975,soft_update
251120-132717,031,DQN,0,ego,3,66.0,296,2026-03-17T03:01:48.120049,88976,soft_update
251120-132717,031,DQN,0,ego,4,18.0,296,2026-03-17T03:01:48.841041,88977,soft_update
251119-171644,031,DQN,0,ego,0,240.0,546,2026-03-17T03:01:49.933796,88973,soft_update
251119-171644,031,DQN,0,ego,1,319.0,546,2026-03-17T03:01:50.980612,88974,soft_update
251119-171644,031,DQN,0,ego,2,210.0,546,2026-03-17T03:01:52.062343,88975,soft_update
251119-171644,031,DQN,0,ego,3,98.0,546,2026-03-17T03:01:53.257993,88976,soft_update
251119-171644,031,DQN,0,ego,4,260.0,546,2026-03-17T03:01:54.391732,88977,soft_update
251116-180749,033,DQN,0,ego,0,25.0,89,2026-03-17T03:01:54.654500,88973,soft_update
251116-180749,033,DQN,0,ego,1,12.0,89,2026-03-17T03:01:54.909156,88974,soft_update
251116-180749,033,DQN,0,ego,2,14.0,89,2026-03-17T03:01:55.158420,88975,soft_update
251116-180749,033,DQN,0,ego,3,13.0,89,2026-03-17T03:01:55.412812,88976,soft_update
251116-180749,033,DQN,0,ego,4,12.0,89,2026-03-17T03:01:55.682898,88977,soft_update
251115-180903,033,DQN,0,ego,0,36.0,96,2026-03-17T03:01:55.955670,88973,soft_update
251115-180903,033,DQN,0,ego,1,18.0,96,2026-03-17T03:01:56.198741,88974,soft_update
251115-180903,033,DQN,0,ego,2,24.0,96,2026-03-17T03:01:56.492741,88975,soft_update
251115-180903,033,DQN,0,ego,3,26.0,96,2026-03-17T03:01:56.770216,88976,soft_update
251115-180903,033,DQN,0,ego,4,14.0,96,2026-03-17T03:01:57.077860,88977,soft_update
251113-230441,033,DQN,0,ego,0,26.0,67,2026-03-17T03:01:57.295440,88973,soft_update
251113-230441,033,DQN,0,ego,1,9.0,67,2026-03-17T03:01:57.485358,88974,soft_update
251113-230441,033,DQN,0,ego,2,22.0,67,2026-03-17T03:01:57.728282,88975,soft_update
251113-230441,033,DQN,0,ego,3,23.0,67,2026-03-17T03:01:57.949074,88976,soft_update
251113-230441,033,DQN,0,ego,4,14.0,67,2026-03-17T03:01:58.193004,88977,soft_update
251112-225928,033,DQN,0,ego,0,36.0,90,2026-03-17T03:01:58.449280,88973,soft_update
251112-225928,033,DQN,0,ego,1,14.0,90,2026-03-17T03:01:58.686037,88974,soft_update
251112-225928,033,DQN,0,ego,2,24.0,90,2026-03-17T03:01:58.979974,88975,soft_update
251112-225928,033,DQN,0,ego,3,23.0,90,2026-03-17T03:01:59.241856,88976,soft_update
251112-225928,033,DQN,0,ego,4,14.0,90,2026-03-17T03:01:59.532665,88977,soft_update
