exp_moment,animal_ID,model,repeat_idx,total_reward,n_actions,seed,elapsed_s,rpa,hpo_config,exploit_timeout,exploit_greediness
241015-211418,188,Greedy_oracle,2.0,170.0,253,44,,0.6719367588932806,,,
241015-211418,188,Greedy_oracle,3.0,170.0,253,45,,0.6719367588932806,,,
241015-211418,188,Greedy_oracle,4.0,170.0,253,46,,0.6719367588932806,,,
241015-211418,188,FullFwd,0.0,9.0,253,42,,0.03557312252964427,,,
241015-211418,188,FullFwd,1.0,7.0,253,43,,0.02766798418972332,,,
241015-211418,188,FullFwd,2.0,17.0,253,44,,0.06719367588932806,,,
241015-211418,188,FullFwd,3.0,18.0,253,45,,0.07114624505928854,,,
241015-211418,188,FullFwd,4.0,5.0,253,46,,0.019762845849802372,,,
241015-211418,188,NoBkFullFwd,0.0,5.0,253,42,,0.019762845849802372,,,
241015-211418,188,NoBkFullFwd,1.0,5.0,253,43,,0.019762845849802372,,,
241015-211418,188,NoBkFullFwd,2.0,5.0,253,44,,0.019762845849802372,,,
241015-211418,188,NoBkFullFwd,3.0,5.0,253,45,,0.019762845849802372,,,
241015-211418,188,NoBkFullFwd,4.0,5.0,253,46,,0.019762845849802372,,,
241015-211418,188,Clone_ego,0.0,33.0,253,42,,0.13043478260869565,,,
241015-211418,188,Clone_ego,1.0,39.0,253,43,,0.1541501976284585,,,
241015-211418,188,Clone_ego,2.0,29.0,253,44,,0.11462450592885376,,,
241015-211418,188,Clone_ego,3.0,37.0,253,45,,0.14624505928853754,,,
241015-211418,188,Clone_ego,4.0,28.0,253,46,,0.11067193675889328,,,
241015-211418,188,Clone_allo_real,0.0,27.0,253,42,,0.1067193675889328,,,
241015-211418,188,Clone_allo_real,1.0,32.0,253,43,,0.12648221343873517,,,
241015-211418,188,Clone_allo_real,2.0,26.0,253,44,,0.10276679841897234,,,
241015-211418,188,Clone_allo_real,3.0,37.0,253,45,,0.14624505928853754,,,
241015-211418,188,Clone_allo_real,4.0,33.0,253,46,,0.13043478260869565,,,
241015-211418,188,Clone_allo_latent,0.0,26.0,253,42,,0.10276679841897234,,,
241015-211418,188,Clone_allo_latent,1.0,31.0,253,43,,0.1225296442687747,,,
241015-211418,188,Clone_allo_latent,2.0,26.0,253,44,,0.10276679841897234,,,
241015-211418,188,Clone_allo_latent,3.0,33.0,253,45,,0.13043478260869565,,,
241015-211418,188,Clone_allo_latent,4.0,37.0,253,46,,0.14624505928853754,,,
241015-211418,188,VarMarkov,0.0,36.0,253,42,,0.1422924901185771,,,
241015-211418,188,VarMarkov,1.0,31.0,253,43,,0.1225296442687747,,,
241015-211418,188,VarMarkov,2.0,31.0,253,44,,0.1225296442687747,,,
241015-211418,188,VarMarkov,3.0,36.0,253,45,,0.1422924901185771,,,
241015-211418,188,VarMarkov,4.0,29.0,253,46,,0.11462450592885376,,,
241015-211418,188,OOI,0.0,34.0,253,42,,0.13438735177865613,,,
241015-211418,188,OOI,1.0,31.0,253,43,,0.1225296442687747,,,
241015-211418,188,OOI,2.0,35.0,253,44,,0.1383399209486166,,,
241015-211418,188,OOI,3.0,24.0,253,45,,0.09486166007905138,,,
241015-211418,188,OOI,4.0,9.0,253,46,,0.03557312252964427,,,
241015-211418,188,FSC_bio,0.0,70.0,253,42,,0.2766798418972332,,,
241015-211418,188,FSC_bio,1.0,40.0,253,43,,0.15810276679841898,,,
241015-211418,188,FSC_bio,2.0,79.0,253,44,,0.31225296442687744,,,
241015-211418,188,FSC_bio,3.0,40.0,253,45,,0.15810276679841898,,,
241015-211418,188,FSC_bio,4.0,38.0,253,46,,0.15019762845849802,,,
241015-211418,188,POMCP,0.0,139.0,253,42,,0.549407114624506,,,
241015-211418,188,POMCP,1.0,133.0,253,43,,0.525691699604743,,,
241015-211418,188,POMCP,2.0,136.0,253,44,,0.5375494071146245,,,
241015-211418,188,POMCP,3.0,132.0,253,45,,0.5217391304347826,,,
241015-211418,188,POMCP,4.0,126.0,253,46,,0.4980237154150198,,,
241015-211418,188,POMCP_bio,0.0,141.0,253,42,,0.5573122529644269,,,
241015-211418,188,POMCP_bio,1.0,152.0,253,43,,0.6007905138339921,,,
241015-211418,188,POMCP_bio,2.0,141.0,253,44,,0.5573122529644269,,,
241015-211418,188,POMCP_bio,3.0,147.0,253,45,,0.5810276679841897,,,
241015-211418,188,POMCP_bio,4.0,150.0,253,46,,0.5928853754940712,,,
241015-235927,188,Random,0.0,28.0,154,42,,0.18181818181818182,,,
241015-235927,188,Random,1.0,35.0,154,43,,0.22727272727272727,,,
241015-235927,188,Random,2.0,31.0,154,44,,0.2012987012987013,,,
241015-235927,188,Random,3.0,27.0,154,45,,0.17532467532467533,,,
241015-235927,188,Random,4.0,21.0,154,46,,0.13636363636363635,,,
241015-235927,188,Random_forward,0.0,60.0,154,42,,0.38961038961038963,,,
241015-235927,188,Random_forward,1.0,34.0,154,43,,0.22077922077922077,,,
241015-235927,188,Random_forward,2.0,40.0,154,44,,0.2597402597402597,,,
241015-235927,188,Random_forward,3.0,40.0,154,45,,0.2597402597402597,,,
241015-235927,188,Random_forward,4.0,38.0,154,46,,0.24675324675324675,,,
241015-235927,188,Greedy_oracle,0.0,111.0,154,42,,0.7207792207792207,,,
241015-235927,188,Greedy_oracle,1.0,111.0,154,43,,0.7207792207792207,,,
241015-235927,188,Greedy_oracle,2.0,111.0,154,44,,0.7207792207792207,,,
241015-235927,188,Greedy_oracle,3.0,111.0,154,45,,0.7207792207792207,,,
241015-235927,188,Greedy_oracle,4.0,111.0,154,46,,0.7207792207792207,,,
241015-235927,188,FullFwd,0.0,8.0,154,42,,0.05194805194805195,,,
241015-235927,188,FullFwd,1.0,8.0,154,43,,0.05194805194805195,,,
241015-235927,188,FullFwd,2.0,8.0,154,44,,0.05194805194805195,,,
241015-235927,188,FullFwd,3.0,8.0,154,45,,0.05194805194805195,,,
241015-235927,188,FullFwd,4.0,8.0,154,46,,0.05194805194805195,,,
241015-235927,188,NoBkFullFwd,0.0,8.0,154,42,,0.05194805194805195,,,
241015-235927,188,NoBkFullFwd,1.0,8.0,154,43,,0.05194805194805195,,,
241015-235927,188,NoBkFullFwd,2.0,8.0,154,44,,0.05194805194805195,,,
241015-235927,188,NoBkFullFwd,3.0,8.0,154,45,,0.05194805194805195,,,
241015-235927,188,NoBkFullFwd,4.0,8.0,154,46,,0.05194805194805195,,,
241015-235927,188,Clone_ego,0.0,33.0,154,42,,0.21428571428571427,,,
241015-235927,188,Clone_ego,1.0,32.0,154,43,,0.2077922077922078,,,
241015-235927,188,Clone_ego,2.0,39.0,154,44,,0.2532467532467532,,,
241015-235927,188,Clone_ego,3.0,32.0,154,45,,0.2077922077922078,,,
241015-235927,188,Clone_ego,4.0,35.0,154,46,,0.22727272727272727,,,
241015-235927,188,Clone_allo_real,0.0,23.0,154,42,,0.14935064935064934,,,
241015-235927,188,Clone_allo_real,1.0,26.0,154,43,,0.16883116883116883,,,
241015-235927,188,Clone_allo_real,2.0,26.0,154,44,,0.16883116883116883,,,
241015-235927,188,Clone_allo_real,3.0,16.0,154,45,,0.1038961038961039,,,
241015-235927,188,Clone_allo_real,4.0,18.0,154,46,,0.11688311688311688,,,
241015-235927,188,Clone_allo_latent,0.0,30.0,154,42,,0.19480519480519481,,,
241015-235927,188,Clone_allo_latent,1.0,29.0,154,43,,0.18831168831168832,,,
241015-235927,188,Clone_allo_latent,2.0,19.0,154,44,,0.12337662337662338,,,
241015-235927,188,Clone_allo_latent,3.0,28.0,154,45,,0.18181818181818182,,,
241015-235927,188,Clone_allo_latent,4.0,17.0,154,46,,0.11038961038961038,,,
241015-235927,188,VarMarkov,0.0,23.0,154,42,,0.14935064935064934,,,
241015-235927,188,VarMarkov,1.0,25.0,154,43,,0.16233766233766234,,,
241015-235927,188,VarMarkov,2.0,27.0,154,44,,0.17532467532467533,,,
241015-235927,188,VarMarkov,3.0,23.0,154,45,,0.14935064935064934,,,
241015-235927,188,VarMarkov,4.0,10.0,154,46,,0.06493506493506493,,,
241015-235927,188,OOI,0.0,25.0,154,42,,0.16233766233766234,,,
241015-235927,188,OOI,1.0,18.0,154,43,,0.11688311688311688,,,
241015-235927,188,OOI,2.0,25.0,154,44,,0.16233766233766234,,,
241015-235927,188,OOI,3.0,25.0,154,45,,0.16233766233766234,,,
241015-235927,188,OOI,4.0,35.0,154,46,,0.22727272727272727,,,
241015-235927,188,FSC_bio,0.0,40.0,154,42,,0.2597402597402597,,,
241015-235927,188,FSC_bio,1.0,38.0,154,43,,0.24675324675324675,,,
241015-235927,188,FSC_bio,2.0,36.0,154,44,,0.23376623376623376,,,
241015-235927,188,FSC_bio,3.0,38.0,154,45,,0.24675324675324675,,,
241015-235927,188,FSC_bio,4.0,31.0,154,46,,0.2012987012987013,,,
241015-235927,188,POMCP,0.0,88.0,154,42,,0.5714285714285714,,,
241015-235927,188,POMCP,1.0,79.0,154,43,,0.512987012987013,,,
241015-235927,188,POMCP,2.0,90.0,154,44,,0.5844155844155844,,,
241015-235927,188,POMCP,3.0,82.0,154,45,,0.5324675324675324,,,
241015-235927,188,POMCP,4.0,90.0,154,46,,0.5844155844155844,,,
241015-235927,188,POMCP_bio,0.0,79.0,154,42,,0.512987012987013,,,
241015-235927,188,POMCP_bio,1.0,86.0,154,43,,0.5584415584415584,,,
241015-235927,188,POMCP_bio,2.0,82.0,154,44,,0.5324675324675324,,,
241015-235927,188,POMCP_bio,3.0,80.0,154,45,,0.5194805194805194,,,
241015-235927,188,POMCP_bio,4.0,94.0,154,46,,0.6103896103896104,,,
241016-044806,188,Random,0.0,27.0,106,42,,0.25471698113207547,,,
241016-044806,188,Random,1.0,35.0,106,43,,0.330188679245283,,,
241016-044806,188,Random,2.0,26.0,106,44,,0.24528301886792453,,,
241016-044806,188,Random,3.0,20.0,106,45,,0.18867924528301888,,,
241016-044806,188,Random,4.0,21.0,106,46,,0.19811320754716982,,,
241016-044806,188,Random_forward,0.0,39.0,106,42,,0.36792452830188677,,,
241016-044806,188,Random_forward,1.0,34.0,106,43,,0.32075471698113206,,,
241016-044806,188,Random_forward,2.0,40.0,106,44,,0.37735849056603776,,,
241016-044806,188,Random_forward,3.0,34.0,106,45,,0.32075471698113206,,,
241016-044806,188,Random_forward,4.0,36.0,106,46,,0.33962264150943394,,,
241016-044806,188,Greedy_oracle,0.0,78.0,106,42,,0.7358490566037735,,,
241016-044806,188,Greedy_oracle,1.0,78.0,106,43,,0.7358490566037735,,,
241016-044806,188,Greedy_oracle,2.0,78.0,106,44,,0.7358490566037735,,,
241016-044806,188,Greedy_oracle,3.0,78.0,106,45,,0.7358490566037735,,,
241016-044806,188,Greedy_oracle,4.0,78.0,106,46,,0.7358490566037735,,,
241016-044806,188,FullFwd,0.0,8.0,106,42,,0.07547169811320754,,,
241016-044806,188,FullFwd,1.0,8.0,106,43,,0.07547169811320754,,,
241016-044806,188,FullFwd,2.0,8.0,106,44,,0.07547169811320754,,,
241016-044806,188,FullFwd,3.0,8.0,106,45,,0.07547169811320754,,,
241016-044806,188,FullFwd,4.0,8.0,106,46,,0.07547169811320754,,,
241016-044806,188,NoBkFullFwd,0.0,8.0,106,42,,0.07547169811320754,,,
241016-044806,188,NoBkFullFwd,1.0,8.0,106,43,,0.07547169811320754,,,
241016-044806,188,NoBkFullFwd,2.0,8.0,106,44,,0.07547169811320754,,,
241016-044806,188,NoBkFullFwd,3.0,8.0,106,45,,0.07547169811320754,,,
241016-044806,188,NoBkFullFwd,4.0,8.0,106,46,,0.07547169811320754,,,
241016-044806,188,Clone_ego,0.0,20.0,106,42,,0.18867924528301888,,,
241016-044806,188,Clone_ego,1.0,28.0,106,43,,0.2641509433962264,,,
241016-044806,188,Clone_ego,2.0,26.0,106,44,,0.24528301886792453,,,
241016-044806,188,Clone_ego,3.0,18.0,106,45,,0.16981132075471697,,,
241016-044806,188,Clone_ego,4.0,27.0,106,46,,0.25471698113207547,,,
241016-044806,188,Clone_allo_real,0.0,15.0,106,42,,0.14150943396226415,,,
241016-044806,188,Clone_allo_real,1.0,24.0,106,43,,0.22641509433962265,,,
241016-044806,188,Clone_allo_real,2.0,20.0,106,44,,0.18867924528301888,,,
241016-044806,188,Clone_allo_real,3.0,21.0,106,45,,0.19811320754716982,,,
241016-044806,188,Clone_allo_real,4.0,16.0,106,46,,0.1509433962264151,,,
241016-044806,188,Clone_allo_latent,0.0,28.0,106,42,,0.2641509433962264,,,
241016-044806,188,Clone_allo_latent,1.0,26.0,106,43,,0.24528301886792453,,,
241016-044806,188,Clone_allo_latent,2.0,16.0,106,44,,0.1509433962264151,,,
241016-044806,188,Clone_allo_latent,3.0,28.0,106,45,,0.2641509433962264,,,
241016-044806,188,Clone_allo_latent,4.0,20.0,106,46,,0.18867924528301888,,,
241016-044806,188,VarMarkov,0.0,23.0,106,42,,0.2169811320754717,,,
241016-044806,188,VarMarkov,1.0,14.0,106,43,,0.1320754716981132,,,
241016-044806,188,VarMarkov,2.0,23.0,106,44,,0.2169811320754717,,,
241016-044806,188,VarMarkov,3.0,17.0,106,45,,0.16037735849056603,,,
241016-044806,188,VarMarkov,4.0,9.0,106,46,,0.08490566037735849,,,
241016-044806,188,OOI,0.0,22.0,106,42,,0.20754716981132076,,,
241016-044806,188,OOI,1.0,18.0,106,43,,0.16981132075471697,,,
241016-044806,188,OOI,2.0,25.0,106,44,,0.2358490566037736,,,
241016-044806,188,OOI,3.0,17.0,106,45,,0.16037735849056603,,,
241016-044806,188,OOI,4.0,34.0,106,46,,0.32075471698113206,,,
241016-044806,188,FSC_bio,0.0,34.0,106,42,,0.32075471698113206,,,
241016-044806,188,FSC_bio,1.0,36.0,106,43,,0.33962264150943394,,,
241016-044806,188,FSC_bio,2.0,28.0,106,44,,0.2641509433962264,,,
241016-044806,188,FSC_bio,3.0,35.0,106,45,,0.330188679245283,,,
241016-044806,188,FSC_bio,4.0,29.0,106,46,,0.27358490566037735,,,
241016-044806,188,POMCP,0.0,68.0,106,42,,0.6415094339622641,,,
241016-044806,188,POMCP,1.0,62.0,106,43,,0.5849056603773585,,,
241016-044806,188,POMCP,2.0,65.0,106,44,,0.6132075471698113,,,
241016-044806,188,POMCP,3.0,67.0,106,45,,0.6320754716981132,,,
241016-044806,188,POMCP,4.0,67.0,106,46,,0.6320754716981132,,,
241016-044806,188,POMCP_bio,0.0,62.0,106,42,,0.5849056603773585,,,
241016-044806,188,POMCP_bio,1.0,70.0,106,43,,0.660377358490566,,,
241016-044806,188,POMCP_bio,2.0,70.0,106,44,,0.660377358490566,,,
241016-044806,188,POMCP_bio,3.0,66.0,106,45,,0.6226415094339622,,,
241016-044806,188,POMCP_bio,4.0,71.0,106,46,,0.6698113207547169,,,
241115-162742,188,Random,0.0,32.0,530,42,,0.06037735849056604,,,
241115-162742,188,Random,1.0,36.0,530,43,,0.06792452830188679,,,
241115-162742,188,Random,2.0,40.0,530,44,,0.07547169811320754,,,
241115-162742,188,Random,3.0,72.0,530,45,,0.13584905660377358,,,
241115-162742,188,Random,4.0,52.0,530,46,,0.09811320754716982,,,
241115-162742,188,Random_forward,0.0,75.0,530,42,,0.14150943396226415,,,
241115-162742,188,Random_forward,1.0,80.0,530,43,,0.1509433962264151,,,
241115-162742,188,Random_forward,2.0,75.0,530,44,,0.14150943396226415,,,
241115-162742,188,Random_forward,3.0,77.0,530,45,,0.14528301886792452,,,
241115-162742,188,Random_forward,4.0,42.0,530,46,,0.07924528301886792,,,
241115-162742,188,Greedy_oracle,0.0,357.0,530,42,,0.6735849056603773,,,
241115-162742,188,Greedy_oracle,1.0,357.0,530,43,,0.6735849056603773,,,
241115-162742,188,Greedy_oracle,2.0,357.0,530,44,,0.6735849056603773,,,
241115-162742,188,Greedy_oracle,3.0,357.0,530,45,,0.6735849056603773,,,
241115-162742,188,Greedy_oracle,4.0,357.0,530,46,,0.6735849056603773,,,
241115-162742,188,FullFwd,0.0,4.0,530,42,,0.007547169811320755,,,
241115-162742,188,FullFwd,1.0,4.0,530,43,,0.007547169811320755,,,
241115-162742,188,FullFwd,2.0,4.0,530,44,,0.007547169811320755,,,
241115-162742,188,FullFwd,3.0,4.0,530,45,,0.007547169811320755,,,
241115-162742,188,FullFwd,4.0,4.0,530,46,,0.007547169811320755,,,
241115-162742,188,NoBkFullFwd,0.0,4.0,530,42,,0.007547169811320755,,,
241115-162742,188,NoBkFullFwd,1.0,4.0,530,43,,0.007547169811320755,,,
241115-162742,188,NoBkFullFwd,2.0,4.0,530,44,,0.007547169811320755,,,
241115-162742,188,NoBkFullFwd,3.0,4.0,530,45,,0.007547169811320755,,,
241115-162742,188,NoBkFullFwd,4.0,4.0,530,46,,0.007547169811320755,,,
241115-162742,188,Clone_ego,0.0,78.0,530,42,,0.1471698113207547,,,
241115-162742,188,Clone_ego,1.0,67.0,530,43,,0.12641509433962264,,,
241115-162742,188,Clone_ego,2.0,77.0,530,44,,0.14528301886792452,,,
241115-162742,188,Clone_ego,3.0,40.0,530,45,,0.07547169811320754,,,
241115-162742,188,Clone_ego,4.0,73.0,530,46,,0.13773584905660377,,,
241115-162742,188,Clone_allo_real,0.0,51.0,530,42,,0.09622641509433963,,,
241115-162742,188,Clone_allo_real,1.0,63.0,530,43,,0.11886792452830189,,,
241115-162742,188,Clone_allo_real,2.0,36.0,530,44,,0.06792452830188679,,,
241115-162742,188,Clone_allo_real,3.0,50.0,530,45,,0.09433962264150944,,,
241115-162742,188,Clone_allo_real,4.0,36.0,530,46,,0.06792452830188679,,,
241115-162742,188,Clone_allo_latent,0.0,49.0,530,42,,0.09245283018867924,,,
241115-162742,188,Clone_allo_latent,1.0,33.0,530,43,,0.062264150943396226,,,
241115-162742,188,Clone_allo_latent,2.0,36.0,530,44,,0.06792452830188679,,,
241115-162742,188,Clone_allo_latent,3.0,50.0,530,45,,0.09433962264150944,,,
241115-162742,188,Clone_allo_latent,4.0,37.0,530,46,,0.06981132075471698,,,
241115-162742,188,VarMarkov,0.0,39.0,530,42,,0.07358490566037736,,,
241115-162742,188,VarMarkov,1.0,35.0,530,43,,0.0660377358490566,,,
241115-162742,188,VarMarkov,2.0,35.0,530,44,,0.0660377358490566,,,
241115-162742,188,VarMarkov,3.0,33.0,530,45,,0.062264150943396226,,,
241115-162742,188,VarMarkov,4.0,33.0,530,46,,0.062264150943396226,,,
241115-162742,188,OOI,0.0,31.0,530,42,,0.05849056603773585,,,
241115-162742,188,OOI,1.0,36.0,530,43,,0.06792452830188679,,,
241115-162742,188,OOI,2.0,38.0,530,44,,0.07169811320754717,,,
241115-162742,188,OOI,3.0,37.0,530,45,,0.06981132075471698,,,
241115-162742,188,OOI,4.0,46.0,530,46,,0.08679245283018867,,,
241115-162742,188,FSC_bio,0.0,118.0,530,42,,0.22264150943396227,,,
241115-162742,188,FSC_bio,1.0,79.0,530,43,,0.1490566037735849,,,
241115-162742,188,FSC_bio,2.0,113.0,530,44,,0.21320754716981133,,,
241115-162742,188,FSC_bio,3.0,78.0,530,45,,0.1471698113207547,,,
241115-162742,188,FSC_bio,4.0,237.0,530,46,,0.44716981132075473,,,
241115-162742,188,POMCP,0.0,299.0,530,42,,0.5641509433962264,,,
241115-162742,188,POMCP,1.0,293.0,530,43,,0.5528301886792453,,,
241115-162742,188,POMCP,2.0,295.0,530,44,,0.5566037735849056,,,
241115-162742,188,POMCP,3.0,298.0,530,45,,0.5622641509433962,,,
241115-162742,188,POMCP,4.0,292.0,530,46,,0.5509433962264151,,,
241115-162742,188,POMCP_bio,0.0,41.0,530,42,,0.07735849056603773,,,
241115-162742,188,POMCP_bio,1.0,41.0,530,43,,0.07735849056603773,,,
241115-162742,188,POMCP_bio,2.0,41.0,530,44,,0.07735849056603773,,,
241115-162742,188,POMCP_bio,3.0,41.0,530,45,,0.07735849056603773,,,
241115-162742,188,POMCP_bio,4.0,41.0,530,46,,0.07735849056603773,,,
241116-163919,185,Random,0.0,21.0,164,42,,0.12804878048780488,,,
241116-163919,185,Random,1.0,35.0,164,43,,0.21341463414634146,,,
241116-163919,185,Random,2.0,26.0,164,44,,0.15853658536585366,,,
241116-163919,185,Random,3.0,24.0,164,45,,0.14634146341463414,,,
241116-163919,185,Random,4.0,34.0,164,46,,0.2073170731707317,,,
241116-163919,185,Random_forward,0.0,32.0,164,42,,0.1951219512195122,,,
241116-163919,185,Random_forward,1.0,35.0,164,43,,0.21341463414634146,,,
241116-163919,185,Random_forward,2.0,40.0,164,44,,0.24390243902439024,,,
241116-163919,185,Random_forward,3.0,34.0,164,45,,0.2073170731707317,,,
241116-163919,185,Random_forward,4.0,39.0,164,46,,0.23780487804878048,,,
241116-163919,185,Greedy_oracle,0.0,118.0,164,42,,0.7195121951219512,,,
241116-163919,185,Greedy_oracle,1.0,118.0,164,43,,0.7195121951219512,,,
241116-163919,185,Greedy_oracle,2.0,118.0,164,44,,0.7195121951219512,,,
241116-163919,185,Greedy_oracle,3.0,118.0,164,45,,0.7195121951219512,,,
241116-163919,185,Greedy_oracle,4.0,118.0,164,46,,0.7195121951219512,,,
241116-163919,185,FullFwd,0.0,4.0,164,42,,0.024390243902439025,,,
241116-163919,185,FullFwd,1.0,4.0,164,43,,0.024390243902439025,,,
241116-163919,185,FullFwd,2.0,4.0,164,44,,0.024390243902439025,,,
241116-163919,185,FullFwd,3.0,4.0,164,45,,0.024390243902439025,,,
241116-163919,185,FullFwd,4.0,4.0,164,46,,0.024390243902439025,,,
241116-163919,185,NoBkFullFwd,0.0,4.0,164,42,,0.024390243902439025,,,
241116-163919,185,NoBkFullFwd,1.0,4.0,164,43,,0.024390243902439025,,,
241116-163919,185,NoBkFullFwd,2.0,4.0,164,44,,0.024390243902439025,,,
241116-163919,185,NoBkFullFwd,3.0,4.0,164,45,,0.024390243902439025,,,
241116-163919,185,NoBkFullFwd,4.0,4.0,164,46,,0.024390243902439025,,,
241116-163919,185,Clone_ego,0.0,27.0,164,42,,0.16463414634146342,,,
241116-163919,185,Clone_ego,1.0,31.0,164,43,,0.18902439024390244,,,
241116-163919,185,Clone_ego,2.0,34.0,164,44,,0.2073170731707317,,,
241116-163919,185,Clone_ego,3.0,37.0,164,45,,0.22560975609756098,,,
241116-163919,185,Clone_ego,4.0,26.0,164,46,,0.15853658536585366,,,
241116-163919,185,Clone_allo_real,0.0,26.0,164,42,,0.15853658536585366,,,
241116-163919,185,Clone_allo_real,1.0,27.0,164,43,,0.16463414634146342,,,
241116-163919,185,Clone_allo_real,2.0,27.0,164,44,,0.16463414634146342,,,
241116-163919,185,Clone_allo_real,3.0,30.0,164,45,,0.18292682926829268,,,
241116-163919,185,Clone_allo_real,4.0,28.0,164,46,,0.17073170731707318,,,
241116-163919,185,Clone_allo_latent,0.0,27.0,164,42,,0.16463414634146342,,,
241116-163919,185,Clone_allo_latent,1.0,26.0,164,43,,0.15853658536585366,,,
241116-163919,185,Clone_allo_latent,2.0,27.0,164,44,,0.16463414634146342,,,
241116-163919,185,Clone_allo_latent,3.0,30.0,164,45,,0.18292682926829268,,,
241116-163919,185,Clone_allo_latent,4.0,27.0,164,46,,0.16463414634146342,,,
241116-163919,185,VarMarkov,0.0,11.0,164,42,,0.06707317073170732,,,
241116-163919,185,VarMarkov,1.0,22.0,164,43,,0.13414634146341464,,,
241116-163919,185,VarMarkov,2.0,25.0,164,44,,0.1524390243902439,,,
241116-163919,185,VarMarkov,3.0,21.0,164,45,,0.12804878048780488,,,
241116-163919,185,VarMarkov,4.0,19.0,164,46,,0.11585365853658537,,,
241116-163919,185,OOI,0.0,21.0,164,42,,0.12804878048780488,,,
241116-163919,185,OOI,1.0,25.0,164,43,,0.1524390243902439,,,
241116-163919,185,OOI,2.0,34.0,164,44,,0.2073170731707317,,,
241116-163919,185,OOI,3.0,31.0,164,45,,0.18902439024390244,,,
241116-163919,185,OOI,4.0,22.0,164,46,,0.13414634146341464,,,
241116-163919,185,FSC_bio,0.0,39.0,164,42,,0.23780487804878048,,,
241116-163919,185,FSC_bio,1.0,31.0,164,43,,0.18902439024390244,,,
241116-163919,185,FSC_bio,2.0,37.0,164,44,,0.22560975609756098,,,
241116-163919,185,FSC_bio,3.0,27.0,164,45,,0.16463414634146342,,,
241116-163919,185,FSC_bio,4.0,84.0,164,46,,0.5121951219512195,,,
241116-163919,185,POMCP,0.0,104.0,164,42,,0.6341463414634146,,,
241116-163919,185,POMCP,1.0,90.0,164,43,,0.5487804878048781,,,
241116-163919,185,POMCP,2.0,102.0,164,44,,0.6219512195121951,,,
241116-163919,185,POMCP,3.0,98.0,164,45,,0.5975609756097561,,,
241116-163919,185,POMCP,4.0,89.0,164,46,,0.5426829268292683,,,
241116-163919,185,POMCP_bio,0.0,41.0,164,42,,0.25,,,
241116-163919,185,POMCP_bio,1.0,41.0,164,43,,0.25,,,
241116-163919,185,POMCP_bio,2.0,41.0,164,44,,0.25,,,
241116-163919,185,POMCP_bio,3.0,41.0,164,45,,0.25,,,
241116-163919,185,POMCP_bio,4.0,41.0,164,46,,0.25,,,
241117-193429,188,Random,0.0,31.0,244,42,,0.12704918032786885,,,
241117-193429,188,Random,1.0,37.0,244,43,,0.15163934426229508,,,
241117-193429,188,Random,2.0,31.0,244,44,,0.12704918032786885,,,
241117-193429,188,Random,3.0,29.0,244,45,,0.11885245901639344,,,
241117-193429,188,Random,4.0,36.0,244,46,,0.14754098360655737,,,
241117-193429,188,Random_forward,0.0,75.0,244,42,,0.3073770491803279,,,
