exp_moment,animal_ID,model,seed,total_reward,n_actions,rpa,elapsed_s,reset_val,n_init_rewards,adj_file,status,timestamp
240422-005057,7,DQN,4,136.0,990,0.13737373737373737,2.94,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:05:59
240424-114249,7,DQN,0,42.0,710,0.059154929577464786,2.28,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:00
240424-114249,7,DQN,2,83.0,710,0.11690140845070422,2.16,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:01
240424-114249,7,DQN,1,84.0,710,0.11830985915492957,2.28,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:01
240424-114249,7,DQN,4,125.0,710,0.176056338028169,2.24,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:01
240424-114249,7,DQN,3,76.0,710,0.10704225352112676,2.59,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:01
240426-143601,7,DQN,0,13.0,122,0.10655737704918032,0.54,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:02
240426-143601,7,DQN,1,43.0,122,0.3524590163934426,0.74,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:02
240425-213639,7,DQN,0,168.0,1046,0.16061185468451242,3.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:02
240426-143601,7,DQN,2,16.0,122,0.13114754098360656,0.54,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:02
240425-213639,7,DQN,1,172.0,1046,0.16443594646271512,3.13,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:02
240425-213639,7,DQN,2,172.0,1046,0.16443594646271512,3.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:02
240426-143601,7,DQN,3,14.0,122,0.11475409836065574,0.76,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:02
240426-143601,7,DQN,4,38.0,122,0.3114754098360656,0.52,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:03
240425-213639,7,DQN,3,82.0,1046,0.07839388145315487,3.11,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:03
240429-105006,3,DQN,0,16.0,258,0.06201550387596899,0.96,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:04
240425-213639,7,DQN,4,129.0,1046,0.12332695984703633,3.15,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:04
240429-105006,3,DQN,1,43.0,258,0.16666666666666666,1.01,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:04
240429-105006,3,DQN,2,23.0,258,0.08914728682170543,0.85,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:05
240428-155325,3,DQN,2,85.0,806,0.1054590570719603,2.51,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:05
240428-155325,3,DQN,0,43.0,806,0.05334987593052109,2.61,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T12:06:05
