V_target,n_nodes,side,instance,agent,seed,n_actions,total_reward,rpa,wall_time_s,wall_time_budget_exceeded,timestamp
225,222,15,1,Random,4,675,114.0,0.1688888888888889,0.0036232471466064453,False,2026-05-02T12:53:46
225,222,15,1,Random_forward,0,675,205.0,0.3037037037037037,0.0047550201416015625,False,2026-05-02T12:53:46
225,222,15,1,Random_forward,1,675,187.0,0.277037037037037,0.004683732986450195,False,2026-05-02T12:53:46
225,222,15,1,Random_forward,2,675,151.0,0.2237037037037037,0.004572868347167969,False,2026-05-02T12:53:46
225,222,15,1,Random_forward,3,675,201.0,0.29777777777777775,0.004576921463012695,False,2026-05-02T12:53:46
225,222,15,1,Random_forward,4,675,201.0,0.29777777777777775,0.004721164703369141,False,2026-05-02T12:53:46
225,222,15,1,Greedy_oracle,0,675,531.0,0.7866666666666666,0.014957904815673828,False,2026-05-02T12:53:46
225,222,15,1,Greedy_oracle,1,675,531.0,0.7866666666666666,0.014750003814697266,False,2026-05-02T12:53:46
225,222,15,1,Greedy_oracle,2,675,531.0,0.7866666666666666,0.014230012893676758,False,2026-05-02T12:53:46
225,222,15,1,Greedy_oracle,3,675,531.0,0.7866666666666666,0.014235734939575195,False,2026-05-02T12:53:46
225,222,15,1,Greedy_oracle,4,675,531.0,0.7866666666666666,0.014189958572387695,False,2026-05-02T12:53:46
225,222,15,1,POMCP,0,675,213.0,0.31555555555555553,23.34580898284912,False,2026-05-02T12:54:09
225,222,15,1,POMCP,1,675,346.0,0.5125925925925926,22.90081787109375,False,2026-05-02T12:54:32
225,222,15,1,POMCP,2,675,419.0,0.6207407407407407,22.720332860946655,False,2026-05-02T12:54:55
225,222,15,1,POMCP,3,675,415.0,0.6148148148148148,22.991997957229614,False,2026-05-02T12:55:18
225,222,15,1,POMCP,4,675,415.0,0.6148148148148148,22.963271856307983,False,2026-05-02T12:55:41
225,222,15,1,POMCP_bio_allo,0,675,248.0,0.3674074074074074,21.462727308273315,False,2026-05-02T12:56:02
225,222,15,1,POMCP_bio_allo,1,675,223.0,0.33037037037037037,20.43382215499878,False,2026-05-02T12:56:23
225,222,15,1,POMCP_bio_allo,2,675,235.0,0.34814814814814815,22.502161026000977,False,2026-05-02T12:56:45
225,222,15,1,POMCP_bio_allo,3,675,224.0,0.33185185185185184,22.113701820373535,False,2026-05-02T12:57:07
225,222,15,1,POMCP_bio_allo,4,675,228.0,0.3377777777777778,20.16847586631775,False,2026-05-02T12:57:27
225,222,15,1,FSC_bio,0,675,200.0,0.2962962962962963,0.01234292984008789,False,2026-05-02T12:57:27
225,222,15,1,FSC_bio,1,675,187.0,0.277037037037037,0.012054920196533203,False,2026-05-02T12:57:27
225,222,15,1,FSC_bio,2,675,205.0,0.3037037037037037,0.01206207275390625,False,2026-05-02T12:57:27
225,222,15,1,FSC_bio,3,675,173.0,0.2562962962962963,0.011889219284057617,False,2026-05-02T12:57:27
225,222,15,1,FSC_bio,4,675,197.0,0.29185185185185186,0.011960268020629883,False,2026-05-02T12:57:27
225,222,15,1,POMCP_bio_ego,0,675,142.0,0.21037037037037037,0.014359235763549805,False,2026-05-02T12:57:27
225,222,15,1,POMCP_bio_ego,1,675,94.0,0.13925925925925925,0.013977766036987305,False,2026-05-02T12:57:27
225,222,15,1,POMCP_bio_ego,2,675,129.0,0.19111111111111112,0.012791156768798828,False,2026-05-02T12:57:28
225,222,15,1,POMCP_bio_ego,3,675,175.0,0.25925925925925924,0.012426137924194336,False,2026-05-02T12:57:28
225,222,15,1,POMCP_bio_ego,4,675,134.0,0.1985185185185185,0.013963937759399414,False,2026-05-02T12:57:28
225,220,15,2,Random,0,675,137.0,0.20296296296296296,0.0037560462951660156,False,2026-05-02T12:57:28
225,220,15,2,Random,1,675,124.0,0.1837037037037037,0.003688812255859375,False,2026-05-02T12:57:28
225,220,15,2,Random,2,675,120.0,0.17777777777777778,0.003612995147705078,False,2026-05-02T12:57:28
225,220,15,2,Random,3,675,85.0,0.1259259259259259,0.0035979747772216797,False,2026-05-02T12:57:28
225,220,15,2,Random,4,675,140.0,0.2074074074074074,0.003627777099609375,False,2026-05-02T12:57:28
225,220,15,2,Random_forward,0,675,167.0,0.2474074074074074,0.004640817642211914,False,2026-05-02T12:57:28
225,220,15,2,Random_forward,1,675,156.0,0.2311111111111111,0.004597187042236328,False,2026-05-02T12:57:28
225,220,15,2,Random_forward,2,675,145.0,0.21481481481481482,0.0045490264892578125,False,2026-05-02T12:57:28
225,220,15,2,Random_forward,3,675,161.0,0.23851851851851852,0.004518985748291016,False,2026-05-02T12:57:28
225,220,15,2,Random_forward,4,675,171.0,0.25333333333333335,0.0045130252838134766,False,2026-05-02T12:57:28
225,220,15,2,Greedy_oracle,0,675,520.0,0.7703703703703704,0.010596036911010742,False,2026-05-02T12:57:28
225,220,15,2,Greedy_oracle,1,675,520.0,0.7703703703703704,0.010512113571166992,False,2026-05-02T12:57:28
225,220,15,2,Greedy_oracle,2,675,520.0,0.7703703703703704,0.010429859161376953,False,2026-05-02T12:57:28
225,220,15,2,Greedy_oracle,3,675,520.0,0.7703703703703704,0.010458946228027344,False,2026-05-02T12:57:28
225,220,15,2,Greedy_oracle,4,675,520.0,0.7703703703703704,0.010452985763549805,False,2026-05-02T12:57:28
225,220,15,2,POMCP,0,675,416.0,0.6162962962962963,22.91284704208374,False,2026-05-02T12:57:51
225,220,15,2,POMCP,1,675,217.0,0.3214814814814815,22.652496099472046,False,2026-05-02T12:58:13
225,220,15,2,POMCP,2,675,429.0,0.6355555555555555,22.819146871566772,False,2026-05-02T12:58:36
225,220,15,2,POMCP,3,675,390.0,0.5777777777777777,22.890297889709473,False,2026-05-02T12:58:59
225,220,15,2,POMCP,4,675,433.0,0.6414814814814814,22.51191234588623,False,2026-05-02T12:59:21
225,220,15,2,POMCP_bio_allo,0,675,405.0,0.6,26.205157041549683,False,2026-05-02T12:59:48
225,220,15,2,POMCP_bio_allo,1,675,400.0,0.5925925925925926,24.31569814682007,False,2026-05-02T13:00:12
225,220,15,2,POMCP_bio_allo,2,675,398.0,0.5896296296296296,24.546469926834106,False,2026-05-02T13:00:36
225,220,15,2,POMCP_bio_allo,3,675,404.0,0.5985185185185186,27.259512901306152,False,2026-05-02T13:01:04
225,220,15,2,POMCP_bio_allo,4,675,398.0,0.5896296296296296,25.407190084457397,False,2026-05-02T13:01:29
225,220,15,2,FSC_bio,0,675,212.0,0.31407407407407406,0.012407064437866211,False,2026-05-02T13:01:29
