exp_moment,animal_ID,model,hpo_config,pretrain_type,n_pretrain_episodes,repeat_idx,total_reward,n_actions,seed,elapsed_s,timestamp
251105-230500,033,DQN,default,target_session,20,2,133.0,172,44,1.7055189609527588,2026-03-16T20:50:13.661151
251105-230500,033,DQN,default,target_session,20,3,143.0,172,45,1.7211437225341797,2026-03-16T20:50:15.382316
251105-230500,033,DQN,default,target_session,20,4,147.0,172,46,1.668856143951416,2026-03-16T20:50:17.051192
251104-230415,033,DQN,default,target_session,0,0,14.0,87,42,0.11856508255004883,2026-03-16T20:50:17.176617
251104-230415,033,DQN,default,target_session,0,1,14.0,87,43,0.11518001556396484,2026-03-16T20:50:17.291820
251104-230415,033,DQN,default,target_session,0,2,18.0,87,44,0.12171316146850586,2026-03-16T20:50:17.413554
251104-230415,033,DQN,default,target_session,0,3,6.0,87,45,0.14347004890441895,2026-03-16T20:50:17.557045
251104-230415,033,DQN,default,target_session,0,4,24.0,87,46,0.13335394859313965,2026-03-16T20:50:17.690422
251104-230415,033,DQN,default,target_session,1,0,8.0,87,42,0.1658458709716797,2026-03-16T20:50:17.856294
251104-230415,033,DQN,default,target_session,1,1,50.0,87,43,0.20142602920532227,2026-03-16T20:50:18.057743
251104-230415,033,DQN,default,target_session,1,2,66.0,87,44,0.149169921875,2026-03-16T20:50:18.206934
251104-230415,033,DQN,default,target_session,1,3,20.0,87,45,0.19135069847106934,2026-03-16T20:50:18.398304
251104-230415,033,DQN,default,target_session,1,4,10.0,87,46,0.1955702304840088,2026-03-16T20:50:18.593896
251104-230415,033,DQN,default,target_session,2,0,53.0,87,42,0.20750093460083008,2026-03-16T20:50:18.801422
251104-230415,033,DQN,default,target_session,2,1,42.0,87,43,0.23453092575073242,2026-03-16T20:50:19.035975
251104-230415,033,DQN,default,target_session,2,2,77.0,87,44,0.19997692108154297,2026-03-16T20:50:19.235973
251104-230415,033,DQN,default,target_session,2,3,29.0,87,45,0.2469921112060547,2026-03-16T20:50:19.482984
251104-230415,033,DQN,default,target_session,2,4,19.0,87,46,0.2232370376586914,2026-03-16T20:50:19.706241
251104-230415,033,DQN,default,target_session,5,0,67.0,87,42,0.32352519035339355,2026-03-16T20:50:20.029790
251104-230415,033,DQN,default,target_session,5,1,71.0,87,43,0.38117194175720215,2026-03-16T20:50:20.410983
251104-230415,033,DQN,default,target_session,5,2,66.0,87,44,0.32573914527893066,2026-03-16T20:50:20.736745
251104-230415,033,DQN,default,target_session,5,3,26.0,87,45,0.34290480613708496,2026-03-16T20:50:21.079671
251104-230415,033,DQN,default,target_session,5,4,66.0,87,46,0.33321619033813477,2026-03-16T20:50:21.412909
251104-230415,033,DQN,default,target_session,10,0,61.0,87,42,0.4999260902404785,2026-03-16T20:50:21.912860
251104-230415,033,DQN,default,target_session,10,1,77.0,87,43,0.5611221790313721,2026-03-16T20:50:22.474002
251104-230415,033,DQN,default,target_session,10,2,64.0,87,44,0.506079912185669,2026-03-16T20:50:22.980103
251104-230415,033,DQN,default,target_session,10,3,46.0,87,45,0.5340631008148193,2026-03-16T20:50:23.514186
251104-230415,033,DQN,default,target_session,10,4,70.0,87,46,0.53147292137146,2026-03-16T20:50:24.045678
251104-230415,033,DQN,default,target_session,20,0,69.0,87,42,0.9101159572601318,2026-03-16T20:50:24.955816
251104-230415,033,DQN,default,target_session,20,1,77.0,87,43,0.8839209079742432,2026-03-16T20:50:25.839757
251104-230415,033,DQN,default,target_session,20,2,74.0,87,44,0.839245080947876,2026-03-16T20:50:26.679021
251104-230415,033,DQN,default,target_session,20,3,77.0,87,45,0.9008669853210449,2026-03-16T20:50:27.579907
251104-230415,033,DQN,default,target_session,20,4,78.0,87,46,0.922943115234375,2026-03-16T20:50:28.502870
260201-212331,033,DQN,default,target_session,0,0,38.0,294,42,0.2252192497253418,2026-03-16T20:50:28.728637
260201-212331,033,DQN,default,target_session,0,1,55.0,294,43,0.2509429454803467,2026-03-16T20:50:28.979600
260201-212331,033,DQN,default,target_session,0,2,98.0,294,44,0.24691081047058105,2026-03-16T20:50:29.226532
260201-212331,033,DQN,default,target_session,0,3,68.0,294,45,0.244035005569458,2026-03-16T20:50:29.470585
260201-212331,033,DQN,default,target_session,0,4,105.0,294,46,0.2489609718322754,2026-03-16T20:50:29.719569
260201-212331,033,DQN,default,target_session,1,0,120.0,294,42,0.35004091262817383,2026-03-16T20:50:30.069633
260201-212331,033,DQN,default,target_session,1,1,227.0,294,43,0.38101911544799805,2026-03-16T20:50:30.450674
260201-212331,033,DQN,default,target_session,1,2,54.0,294,44,0.37186598777770996,2026-03-16T20:50:30.822560
260201-212331,033,DQN,default,target_session,1,3,87.0,294,45,0.3679039478302002,2026-03-16T20:50:31.190485
260201-212331,033,DQN,default,target_session,1,4,190.0,294,46,0.3804292678833008,2026-03-16T20:50:31.570938
260201-212331,033,DQN,default,target_session,2,0,148.0,294,42,0.47918701171875,2026-03-16T20:50:32.050148
260201-212331,033,DQN,default,target_session,2,1,231.0,294,43,0.5215389728546143,2026-03-16T20:50:32.571709
260201-212331,033,DQN,default,target_session,2,2,120.0,294,44,0.4931950569152832,2026-03-16T20:50:33.064926
260201-212331,033,DQN,default,target_session,2,3,68.0,294,45,0.5110690593719482,2026-03-16T20:50:33.576016
260201-212331,033,DQN,default,target_session,2,4,245.0,294,46,0.5012989044189453,2026-03-16T20:50:34.077333
260201-212331,033,DQN,default,target_session,5,0,236.0,294,42,0.8741607666015625,2026-03-16T20:50:34.951521
260201-212331,033,DQN,default,target_session,5,1,253.0,294,43,0.8928892612457275,2026-03-16T20:50:35.844431
260201-212331,033,DQN,default,target_session,5,2,107.0,294,44,0.8930041790008545,2026-03-16T20:50:36.737456
260201-212331,033,DQN,default,target_session,5,3,36.0,294,45,0.8965089321136475,2026-03-16T20:50:37.633986
260201-212331,033,DQN,default,target_session,5,4,243.0,294,46,0.8795130252838135,2026-03-16T20:50:38.513520
260201-212331,033,DQN,default,target_session,10,0,236.0,294,42,1.6997168064117432,2026-03-16T20:50:40.213260
260201-212331,033,DQN,default,target_session,10,1,253.0,294,43,1.7444469928741455,2026-03-16T20:50:41.957728
260201-212331,033,DQN,default,target_session,10,2,190.0,294,44,1.898064136505127,2026-03-16T20:50:43.855813
260201-212331,033,DQN,default,target_session,10,3,84.0,294,45,1.958115816116333,2026-03-16T20:50:45.813952
260201-212331,033,DQN,default,target_session,10,4,249.0,294,46,1.757627248764038,2026-03-16T20:50:47.571601
260201-212331,033,DQN,default,target_session,20,0,243.0,294,42,3.358259916305542,2026-03-16T20:50:50.929883
260201-212331,033,DQN,default,target_session,20,1,234.0,294,43,3.344114065170288,2026-03-16T20:50:54.274018
260201-212331,033,DQN,default,target_session,20,2,251.0,294,44,2.8265411853790283,2026-03-16T20:50:57.100578
260201-212331,033,DQN,default,target_session,20,3,246.0,294,45,2.843248128890991,2026-03-16T20:50:59.943848
260201-212331,033,DQN,default,target_session,20,4,262.0,294,46,2.800328016281128,2026-03-16T20:51:02.744197
260202-202543,033,DQN,default,target_session,0,0,34.0,236,42,0.19205403327941895,2026-03-16T20:51:02.936798
260202-202543,033,DQN,default,target_session,0,1,55.0,236,43,0.2293407917022705,2026-03-16T20:51:03.166163
260202-202543,033,DQN,default,target_session,0,2,98.0,236,44,0.22711873054504395,2026-03-16T20:51:03.393304
260202-202543,033,DQN,default,target_session,0,3,45.0,236,45,0.2181689739227295,2026-03-16T20:51:03.611496
260202-202543,033,DQN,default,target_session,0,4,54.0,236,46,0.22472691535949707,2026-03-16T20:51:03.836247
260202-202543,033,DQN,default,target_session,1,0,83.0,236,42,0.3296809196472168,2026-03-16T20:51:04.165953
260202-202543,033,DQN,default,target_session,1,1,148.0,236,43,0.3300821781158447,2026-03-16T20:51:04.496058
260202-202543,033,DQN,default,target_session,1,2,68.0,236,44,0.3366551399230957,2026-03-16T20:51:04.832734
260202-202543,033,DQN,default,target_session,1,3,42.0,236,45,0.31499600410461426,2026-03-16T20:51:05.147751
260202-202543,033,DQN,default,target_session,1,4,172.0,236,46,0.33144402503967285,2026-03-16T20:51:05.479216
260202-202543,033,DQN,default,target_session,2,0,82.0,236,42,0.4343099594116211,2026-03-16T20:51:05.913552
260202-202543,033,DQN,default,target_session,2,1,145.0,236,43,0.4288949966430664,2026-03-16T20:51:06.342468
260202-202543,033,DQN,default,target_session,2,2,115.0,236,44,0.4422938823699951,2026-03-16T20:51:06.784783
260202-202543,033,DQN,default,target_session,2,3,82.0,236,45,0.41528892517089844,2026-03-16T20:51:07.200094
260202-202543,033,DQN,default,target_session,2,4,146.0,236,46,0.4124429225921631,2026-03-16T20:51:07.612556
260202-202543,033,DQN,default,target_session,5,0,151.0,236,42,0.7376759052276611,2026-03-16T20:51:08.350256
260202-202543,033,DQN,default,target_session,5,1,199.0,236,43,0.7150280475616455,2026-03-16T20:51:09.065304
260202-202543,033,DQN,default,target_session,5,2,62.0,236,44,0.6990818977355957,2026-03-16T20:51:09.764406
260202-202543,033,DQN,default,target_session,5,3,54.0,236,45,0.708017110824585,2026-03-16T20:51:10.472444
260202-202543,033,DQN,default,target_session,5,4,196.0,236,46,0.7779128551483154,2026-03-16T20:51:11.250379
260202-202543,033,DQN,default,target_session,10,0,167.0,236,42,1.2245259284973145,2026-03-16T20:51:12.474930
260202-202543,033,DQN,default,target_session,10,1,210.0,236,43,1.3580899238586426,2026-03-16T20:51:13.833038
260202-202543,033,DQN,default,target_session,10,2,137.0,236,44,1.2621729373931885,2026-03-16T20:51:15.095235
260202-202543,033,DQN,default,target_session,10,3,64.0,236,45,1.256162166595459,2026-03-16T20:51:16.351419
260202-202543,033,DQN,default,target_session,10,4,197.0,236,46,1.265981912612915,2026-03-16T20:51:17.617423
260202-202543,033,DQN,default,target_session,20,0,206.0,236,42,2.3006551265716553,2026-03-16T20:51:19.918106
260202-202543,033,DQN,default,target_session,20,1,196.0,236,43,2.2620790004730225,2026-03-16T20:51:22.180206
260202-202543,033,DQN,default,target_session,20,2,202.0,236,44,2.811901092529297,2026-03-16T20:51:24.992125
260202-202543,033,DQN,default,target_session,20,3,123.0,236,45,2.6991772651672363,2026-03-16T20:51:27.691326
260202-202543,033,DQN,default,target_session,20,4,182.0,236,46,2.777815818786621,2026-03-16T20:51:30.469163
260203-171228,033,DQN,default,target_session,0,0,36.0,255,42,0.22493791580200195,2026-03-16T20:51:30.694640
260203-171228,033,DQN,default,target_session,0,1,55.0,255,43,0.2648458480834961,2026-03-16T20:51:30.959509
260203-171228,033,DQN,default,target_session,0,2,98.0,255,44,0.26807498931884766,2026-03-16T20:51:31.227604
260203-171228,033,DQN,default,target_session,0,3,60.0,255,45,0.23418331146240234,2026-03-16T20:51:31.461810
260203-171228,033,DQN,default,target_session,0,4,70.0,255,46,0.23920011520385742,2026-03-16T20:51:31.701034
260203-171228,033,DQN,default,target_session,1,0,106.0,255,42,0.3381621837615967,2026-03-16T20:51:32.039221
260203-171228,033,DQN,default,target_session,1,1,166.0,255,43,0.33301687240600586,2026-03-16T20:51:32.372259
260203-171228,033,DQN,default,target_session,1,2,82.0,255,44,0.3532721996307373,2026-03-16T20:51:32.725551
260203-171228,033,DQN,default,target_session,1,3,72.0,255,45,0.33654284477233887,2026-03-16T20:51:33.062116
260203-171228,033,DQN,default,target_session,1,4,133.0,255,46,0.3423638343811035,2026-03-16T20:51:33.404505
260203-171228,033,DQN,default,target_session,2,0,78.0,255,42,0.4583768844604492,2026-03-16T20:51:33.862910
260203-171228,033,DQN,default,target_session,2,1,202.0,255,43,0.46498799324035645,2026-03-16T20:51:34.327920
260203-171228,033,DQN,default,target_session,2,2,138.0,255,44,0.4623579978942871,2026-03-16T20:51:34.790298
260203-171228,033,DQN,default,target_session,2,3,82.0,255,45,0.4447059631347656,2026-03-16T20:51:35.235028
260203-171228,033,DQN,default,target_session,2,4,96.0,255,46,0.4602470397949219,2026-03-16T20:51:35.695298
260203-171228,033,DQN,default,target_session,5,0,155.0,255,42,0.7892069816589355,2026-03-16T20:51:36.484530
260203-171228,033,DQN,default,target_session,5,1,224.0,255,43,0.8181331157684326,2026-03-16T20:51:37.302683
260203-171228,033,DQN,default,target_session,5,2,122.0,255,44,0.741534948348999,2026-03-16T20:51:38.044236
260203-171228,033,DQN,default,target_session,5,3,66.0,255,45,0.6990289688110352,2026-03-16T20:51:38.743286
260203-171228,033,DQN,default,target_session,5,4,133.0,255,46,0.7142617702484131,2026-03-16T20:51:39.457568
260203-171228,033,DQN,default,target_session,10,0,149.0,255,42,1.3404970169067383,2026-03-16T20:51:40.798091
260203-171228,033,DQN,default,target_session,10,1,204.0,255,43,1.3639788627624512,2026-03-16T20:51:42.162090
260203-171228,033,DQN,default,target_session,10,2,211.0,255,44,1.3375132083892822,2026-03-16T20:51:43.499626
260203-171228,033,DQN,default,target_session,10,3,68.0,255,45,1.3335938453674316,2026-03-16T20:51:44.833242
260203-171228,033,DQN,default,target_session,10,4,151.0,255,46,1.3572111129760742,2026-03-16T20:51:46.190474
260203-171228,033,DQN,default,target_session,20,0,215.0,255,42,2.4766902923583984,2026-03-16T20:51:48.667188
260203-171228,033,DQN,default,target_session,20,1,205.0,255,43,2.54998779296875,2026-03-16T20:51:51.217196
260203-171228,033,DQN,default,target_session,20,2,223.0,255,44,2.4002702236175537,2026-03-16T20:51:53.617485
260203-171228,033,DQN,default,target_session,20,3,116.0,255,45,2.4643239974975586,2026-03-16T20:51:56.081831
260203-171228,033,DQN,default,target_session,20,4,187.0,255,46,2.4099559783935547,2026-03-16T20:51:58.491808
260204-193925,033,DQN,default,target_session,0,0,34.0,151,42,0.14909911155700684,2026-03-16T20:51:58.641456
260204-193925,033,DQN,default,target_session,0,1,13.0,151,43,0.19551706314086914,2026-03-16T20:51:58.836993
260204-193925,033,DQN,default,target_session,0,2,60.0,151,44,0.19557809829711914,2026-03-16T20:51:59.032594
260204-193925,033,DQN,default,target_session,0,3,18.0,151,45,0.15814208984375,2026-03-16T20:51:59.190760
260204-193925,033,DQN,default,target_session,0,4,42.0,151,46,0.17778706550598145,2026-03-16T20:51:59.368569
260204-193925,033,DQN,default,target_session,1,0,23.0,151,42,0.22296595573425293,2026-03-16T20:51:59.591560
260204-193925,033,DQN,default,target_session,1,1,82.0,151,43,0.2582979202270508,2026-03-16T20:51:59.849879
260204-193925,033,DQN,default,target_session,1,2,52.0,151,44,0.2585930824279785,2026-03-16T20:52:00.108495
260204-193925,033,DQN,default,target_session,1,3,46.0,151,45,0.23845410346984863,2026-03-16T20:52:00.346969
260204-193925,033,DQN,default,target_session,1,4,40.0,151,46,0.24779796600341797,2026-03-16T20:52:00.594788
260204-193925,033,DQN,default,target_session,2,0,68.0,151,42,0.3223838806152344,2026-03-16T20:52:00.917197
260204-193925,033,DQN,default,target_session,2,1,54.0,151,43,0.30894017219543457,2026-03-16T20:52:01.226158
260204-193925,033,DQN,default,target_session,2,2,25.0,151,44,0.31641483306884766,2026-03-16T20:52:01.542594
260204-193925,033,DQN,default,target_session,2,3,124.0,151,45,0.30776214599609375,2026-03-16T20:52:01.850378
260204-193925,033,DQN,default,target_session,2,4,47.0,151,46,0.3034098148345947,2026-03-16T20:52:02.153813
260204-193925,033,DQN,default,target_session,5,0,109.0,151,42,0.5223109722137451,2026-03-16T20:52:02.676147
260204-193925,033,DQN,default,target_session,5,1,114.0,151,43,0.5209658145904541,2026-03-16T20:52:03.197135
260204-193925,033,DQN,default,target_session,5,2,94.0,151,44,0.5110621452331543,2026-03-16T20:52:03.708219
260204-193925,033,DQN,default,target_session,5,3,88.0,151,45,0.5180191993713379,2026-03-16T20:52:04.226259
260204-193925,033,DQN,default,target_session,5,4,84.0,151,46,0.519425630569458,2026-03-16T20:52:04.745707
260204-193925,033,DQN,default,target_session,10,0,131.0,151,42,0.8478760719299316,2026-03-16T20:52:05.593607
260204-193925,033,DQN,default,target_session,10,1,130.0,151,43,0.8059568405151367,2026-03-16T20:52:06.399583
260204-193925,033,DQN,default,target_session,10,2,119.0,151,44,0.7984998226165771,2026-03-16T20:52:07.198101
260204-193925,033,DQN,default,target_session,10,3,81.0,151,45,0.8142068386077881,2026-03-16T20:52:08.012326
260204-193925,033,DQN,default,target_session,10,4,107.0,151,46,0.8441851139068604,2026-03-16T20:52:08.856531
260204-193925,033,DQN,default,target_session,20,0,134.0,151,42,1.4840812683105469,2026-03-16T20:52:10.340638
260204-193925,033,DQN,default,target_session,20,1,137.0,151,43,1.5003068447113037,2026-03-16T20:52:11.840964
260204-193925,033,DQN,default,target_session,20,2,116.0,151,44,1.4874250888824463,2026-03-16T20:52:13.328402
260204-193925,033,DQN,default,target_session,20,3,99.0,151,45,1.48073410987854,2026-03-16T20:52:14.809157
260204-193925,033,DQN,default,target_session,20,4,124.0,151,46,1.495042085647583,2026-03-16T20:52:16.304219
260205-191855,033,DQN,default,target_session,0,0,34.0,127,42,0.149993896484375,2026-03-16T20:52:16.454762
260205-191855,033,DQN,default,target_session,0,1,12.0,127,43,0.13454794883728027,2026-03-16T20:52:16.589330
260205-191855,033,DQN,default,target_session,0,2,57.0,127,44,0.1789388656616211,2026-03-16T20:52:16.768290
260205-191855,033,DQN,default,target_session,0,3,14.0,127,45,0.1454620361328125,2026-03-16T20:52:16.913773
260205-191855,033,DQN,default,target_session,0,4,28.0,127,46,0.160538911819458,2026-03-16T20:52:17.074333
260205-191855,033,DQN,default,target_session,1,0,27.0,127,42,0.20422101020812988,2026-03-16T20:52:17.278577
260205-191855,033,DQN,default,target_session,1,1,50.0,127,43,0.2311718463897705,2026-03-16T20:52:17.509771
260205-191855,033,DQN,default,target_session,1,2,52.0,127,44,0.2333521842956543,2026-03-16T20:52:17.743145
260205-191855,033,DQN,default,target_session,1,3,44.0,127,45,0.22456765174865723,2026-03-16T20:52:17.967734
260205-191855,033,DQN,default,target_session,1,4,57.0,127,46,0.21832489967346191,2026-03-16T20:52:18.186080
260205-191855,033,DQN,default,target_session,2,0,28.0,127,42,0.259951114654541,2026-03-16T20:52:18.446055
260205-191855,033,DQN,default,target_session,2,1,53.0,127,43,0.29768872261047363,2026-03-16T20:52:18.743765
260205-191855,033,DQN,default,target_session,2,2,84.0,127,44,0.29138612747192383,2026-03-16T20:52:19.035173
260205-191855,033,DQN,default,target_session,2,3,83.0,127,45,0.2971980571746826,2026-03-16T20:52:19.332390
