exp_moment,animal_ID,model,seed,total_reward,n_actions,rpa,status
260429-212652,044,Mouse-bias_allo_latent,3,12.0,142,0.08450704225352113,ok
260429-212652,044,ConditionalClone_ego,3,10.0,142,0.07042253521126761,ok
260429-212652,044,Random,4,,142,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Random_forward,4,,142,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Greedy_oracle,4,,142,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260429-212652,044,FullFwd,4,12.0,142,0.08450704225352113,ok
260429-212652,044,NoBkFullFwd,4,12.0,142,0.08450704225352113,ok
260429-212652,044,FSC_bio,4,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_ego,4,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_allo_real,4,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_allo_latent,4,12.0,142,0.08450704225352113,ok
260429-212652,044,ConditionalClone_ego,4,12.0,142,0.08450704225352113,ok
260430-221618,044,Random,0,,76,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Random_forward,0,,76,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Greedy_oracle,0,,76,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260430-221618,044,FullFwd,0,12.0,76,0.15789473684210525,ok
260430-221618,044,NoBkFullFwd,0,12.0,76,0.15789473684210525,ok
260430-221618,044,FSC_bio,0,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_ego,0,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_allo_real,0,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_allo_latent,0,12.0,76,0.15789473684210525,ok
260430-221618,044,ConditionalClone_ego,0,12.0,76,0.15789473684210525,ok
260430-221618,044,Random,1,,76,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Random_forward,1,,76,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Greedy_oracle,1,,76,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260430-221618,044,FullFwd,1,12.0,76,0.15789473684210525,ok
260430-221618,044,NoBkFullFwd,1,12.0,76,0.15789473684210525,ok
260430-221618,044,FSC_bio,1,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_ego,1,10.0,76,0.13157894736842105,ok
260430-221618,044,Mouse-bias_allo_real,1,11.0,76,0.14473684210526316,ok
260430-221618,044,Mouse-bias_allo_latent,1,11.0,76,0.14473684210526316,ok
260430-221618,044,ConditionalClone_ego,1,10.0,76,0.13157894736842105,ok
260430-221618,044,Random,2,,76,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Random_forward,2,,76,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Greedy_oracle,2,,76,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260430-221618,044,FullFwd,2,12.0,76,0.15789473684210525,ok
260430-221618,044,NoBkFullFwd,2,12.0,76,0.15789473684210525,ok
260430-221618,044,FSC_bio,2,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_ego,2,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_allo_real,2,11.0,76,0.14473684210526316,ok
260430-221618,044,Mouse-bias_allo_latent,2,11.0,76,0.14473684210526316,ok
260430-221618,044,ConditionalClone_ego,2,10.0,76,0.13157894736842105,ok
260430-221618,044,Random,3,,76,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Random_forward,3,,76,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Greedy_oracle,3,,76,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260430-221618,044,FullFwd,3,9.0,76,0.11842105263157894,ok
260430-221618,044,NoBkFullFwd,3,12.0,76,0.15789473684210525,ok
260430-221618,044,FSC_bio,3,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_ego,3,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_allo_real,3,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_allo_latent,3,12.0,76,0.15789473684210525,ok
260430-221618,044,ConditionalClone_ego,3,12.0,76,0.15789473684210525,ok
260430-221618,044,Random,4,,76,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Random_forward,4,,76,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260430-221618,044,Greedy_oracle,4,,76,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260430-221618,044,FullFwd,4,9.0,76,0.11842105263157894,ok
260430-221618,044,NoBkFullFwd,4,12.0,76,0.15789473684210525,ok
260430-221618,044,FSC_bio,4,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_ego,4,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_allo_real,4,12.0,76,0.15789473684210525,ok
260430-221618,044,Mouse-bias_allo_latent,4,12.0,76,0.15789473684210525,ok
260430-221618,044,ConditionalClone_ego,4,8.0,76,0.10526315789473684,ok
260501-184911,044,Random,0,,122,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Random_forward,0,,122,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Greedy_oracle,0,,122,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260501-184911,044,FullFwd,0,12.0,122,0.09836065573770492,ok
260501-184911,044,NoBkFullFwd,0,12.0,122,0.09836065573770492,ok
260501-184911,044,FSC_bio,0,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_ego,0,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_real,0,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_latent,0,12.0,122,0.09836065573770492,ok
260501-184911,044,ConditionalClone_ego,0,12.0,122,0.09836065573770492,ok
260501-184911,044,Random,1,,122,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Random_forward,1,,122,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Greedy_oracle,1,,122,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260501-184911,044,FullFwd,1,12.0,122,0.09836065573770492,ok
260501-184911,044,NoBkFullFwd,1,12.0,122,0.09836065573770492,ok
260501-184911,044,FSC_bio,1,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_ego,1,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_real,1,11.0,122,0.09016393442622951,ok
260501-184911,044,Mouse-bias_allo_latent,1,11.0,122,0.09016393442622951,ok
260501-184911,044,ConditionalClone_ego,1,12.0,122,0.09836065573770492,ok
260501-184911,044,Random,2,,122,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Random_forward,2,,122,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Greedy_oracle,2,,122,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260501-184911,044,FullFwd,2,12.0,122,0.09836065573770492,ok
260501-184911,044,NoBkFullFwd,2,12.0,122,0.09836065573770492,ok
260501-184911,044,FSC_bio,2,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_ego,2,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_real,2,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_latent,2,12.0,122,0.09836065573770492,ok
260501-184911,044,ConditionalClone_ego,2,12.0,122,0.09836065573770492,ok
260501-184911,044,Random,3,,122,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Random_forward,3,,122,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Greedy_oracle,3,,122,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260501-184911,044,FullFwd,3,12.0,122,0.09836065573770492,ok
260501-184911,044,NoBkFullFwd,3,12.0,122,0.09836065573770492,ok
260501-184911,044,FSC_bio,3,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_ego,3,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_real,3,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_latent,3,12.0,122,0.09836065573770492,ok
260501-184911,044,ConditionalClone_ego,3,12.0,122,0.09836065573770492,ok
260501-184911,044,Random,4,,122,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Random_forward,4,,122,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260501-184911,044,Greedy_oracle,4,,122,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260501-184911,044,FullFwd,4,12.0,122,0.09836065573770492,ok
260501-184911,044,NoBkFullFwd,4,12.0,122,0.09836065573770492,ok
260501-184911,044,FSC_bio,4,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_ego,4,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_real,4,12.0,122,0.09836065573770492,ok
260501-184911,044,Mouse-bias_allo_latent,4,12.0,122,0.09836065573770492,ok
260501-184911,044,ConditionalClone_ego,4,12.0,122,0.09836065573770492,ok
260502-214459,044,Random,0,,74,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Random_forward,0,,74,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Greedy_oracle,0,,74,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260502-214459,044,FullFwd,0,12.0,74,0.16216216216216217,ok
260502-214459,044,NoBkFullFwd,0,12.0,74,0.16216216216216217,ok
260502-214459,044,FSC_bio,0,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_ego,0,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_allo_real,0,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_allo_latent,0,12.0,74,0.16216216216216217,ok
260502-214459,044,ConditionalClone_ego,0,12.0,74,0.16216216216216217,ok
260502-214459,044,Random,1,,74,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Random_forward,1,,74,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Greedy_oracle,1,,74,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260502-214459,044,FullFwd,1,12.0,74,0.16216216216216217,ok
260502-214459,044,NoBkFullFwd,1,12.0,74,0.16216216216216217,ok
260502-214459,044,FSC_bio,1,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_ego,1,11.0,74,0.14864864864864866,ok
260502-214459,044,Mouse-bias_allo_real,1,11.0,74,0.14864864864864866,ok
260502-214459,044,Mouse-bias_allo_latent,1,11.0,74,0.14864864864864866,ok
260502-214459,044,ConditionalClone_ego,1,11.0,74,0.14864864864864866,ok
260502-214459,044,Random,2,,74,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Random_forward,2,,74,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Greedy_oracle,2,,74,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260502-214459,044,FullFwd,2,12.0,74,0.16216216216216217,ok
260502-214459,044,NoBkFullFwd,2,12.0,74,0.16216216216216217,ok
260502-214459,044,FSC_bio,2,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_ego,2,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_allo_real,2,11.0,74,0.14864864864864866,ok
260502-214459,044,Mouse-bias_allo_latent,2,11.0,74,0.14864864864864866,ok
260502-214459,044,ConditionalClone_ego,2,12.0,74,0.16216216216216217,ok
260502-214459,044,Random,3,,74,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Random_forward,3,,74,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Greedy_oracle,3,,74,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260502-214459,044,FullFwd,3,9.0,74,0.12162162162162163,ok
260502-214459,044,NoBkFullFwd,3,12.0,74,0.16216216216216217,ok
260502-214459,044,FSC_bio,3,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_ego,3,10.0,74,0.13513513513513514,ok
260502-214459,044,Mouse-bias_allo_real,3,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_allo_latent,3,12.0,74,0.16216216216216217,ok
260502-214459,044,ConditionalClone_ego,3,12.0,74,0.16216216216216217,ok
260502-214459,044,Random,4,,74,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Random_forward,4,,74,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260502-214459,044,Greedy_oracle,4,,74,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260502-214459,044,FullFwd,4,9.0,74,0.12162162162162163,ok
260502-214459,044,NoBkFullFwd,4,12.0,74,0.16216216216216217,ok
260502-214459,044,FSC_bio,4,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_ego,4,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_allo_real,4,12.0,74,0.16216216216216217,ok
260502-214459,044,Mouse-bias_allo_latent,4,12.0,74,0.16216216216216217,ok
260502-214459,044,ConditionalClone_ego,4,12.0,74,0.16216216216216217,ok
